       sample #	    ECG
           1920	    -17
           1921	    -15
           1922	    -11
           1923	    -13
           1924	     -9
           1925	     -8
           1926	     -3
           1927	      0
           1928	      1
           1929	     -3
           1930	     -2
           1931	     -4
           1932	     -3
           1933	     -7
           1934	     -3
           1935	      0
           1936	      5
           1937	      5
           1938	      2
           1939	     -2
           1940	     -4
           1941	     -2
           1942	     -8
           1943	     -8
           1944	     -8
           1945	    -10
           1946	    -12
           1947	     -8
           1948	     -8
           1949	    -11
           1950	    -11
           1951	    -15
           1952	    -16
           1953	    -13
           1954	    -16
           1955	    -17
           1956	    -19
           1957	    -15
           1958	    -23
           1959	    -20
           1960	    -21
           1961	    -20
           1962	    -20
           1963	    -17
           1964	    -23
           1965	    -23
           1966	    -20
           1967	    -16
           1968	    -13
           1969	     -9
           1970	     -5
           1971	     12
           1972	     12
           1973	     11
           1974	     -5
           1975	    -12
           1976	    -26
           1977	    -27
           1978	    -29
           1979	    -26
           1980	    -35
           1981	    -28
           1982	    -57
           1983	    -68
           1984	     16
           1985	    282
           1986	    475
           1987	    180
           1988	     -7
           1989	    -20
           1990	    -13
           1991	    -19
           1992	    -29
           1993	    -22
           1994	    -23
           1995	    -22
           1996	    -24
           1997	    -18
           1998	    -14
           1999	    -10
           2000	    -16
           2001	     -7
           2002	     -8
           2003	     -3
           2004	      0
           2005	      0
           2006	      2
           2007	      0
           2008	     -6
           2009	     -4
           2010	     -3
           2011	      0
           2012	      5
           2013	      7
           2014	      3
           2015	      0
           2016	     -2
           2017	     -7
           2018	     -6
           2019	     -8
           2020	    -13
           2021	     -8
           2022	    -12
           2023	    -12
           2024	    -15
           2025	    -13
           2026	    -15
           2027	    -15
           2028	    -16
           2029	    -16
           2030	    -18
           2031	    -18
           2032	    -21
           2033	    -21
           2034	    -21
           2035	    -18
           2036	    -18
           2037	    -20
           2038	    -24
           2039	    -19
           2040	    -23
           2041	    -21
           2042	    -25
           2043	    -22
           2044	    -22
           2045	     -7
           2046	    -14
           2047	      2
           2048	     10
           2049	     13
           2050	     -4
           2051	     -5
           2052	    -19
           2053	    -25
           2054	    -32
           2055	    -26
           2056	    -32
           2057	    -28
           2058	    -38
           2059	    -68
           2060	    -53
           2061	    115
           2062	    454
           2063	    325
           2064	     68
           2065	    -17
           2066	    -16
           2067	    -17
           2068	    -27
           2069	    -23
           2070	    -27
           2071	    -22
           2072	    -24
           2073	    -18
           2074	    -20
           2075	    -14
           2076	    -16
           2077	    -10
           2078	     -9
           2079	     -3
           2080	     -4
           2081	      1
           2082	     -2
           2083	     -1
           2084	     -6
           2085	     -7
           2086	    -10
           2087	     -5
           2088	     -1
           2089	      5
           2090	      5
           2091	      4
           2092	      0
           2093	      0
           2094	     -3
           2095	     -2
           2096	     -6
           2097	     -6
           2098	     -8
           2099	     -7
           2100	    -10
           2101	    -11
           2102	    -12
           2103	    -13
           2104	    -13
           2105	    -13
           2106	    -13
           2107	    -14
           2108	    -13
           2109	    -16
           2110	    -16
           2111	    -19
           2112	    -19
           2113	    -20
           2114	    -18
           2115	    -18
           2116	    -17
           2117	    -19
           2118	    -18
           2119	    -20
           2120	    -17
           2121	    -16
           2122	     -2
           2123	     -6
           2124	      9
           2125	     17
           2126	     20
           2127	      5
           2128	      0
           2129	    -17
           2130	    -21
           2131	    -24
           2132	    -22
           2133	    -26
           2134	    -23
           2135	    -29
           2136	    -62
           2137	    -46
           2138	    108
           2139	    437
           2140	    336
           2141	     73
           2142	    -15
           2143	     -7
           2144	    -12
           2145	    -24
           2146	    -21
           2147	    -23
           2148	    -19
           2149	    -21
           2150	    -16
           2151	    -18
           2152	    -14
           2153	    -13
           2154	     -8
           2155	     -8
           2156	     -3
           2157	     -3
           2158	      0
           2159	     -3
           2160	     -6
           2161	     -9
           2162	    -11
           2163	    -12
           2164	    -11
           2165	     -5
           2166	      3
           2167	      3
           2168	      4
           2169	      1
           2170	     -2
           2171	     -4
           2172	     -6
           2173	     -6
           2174	     -7
           2175	     -9
           2176	     -9
           2177	     -9
           2178	    -11
           2179	    -12
           2180	    -14
           2181	    -13
           2182	    -14
           2183	    -14
           2184	    -16
           2185	    -14
           2186	    -18
           2187	    -16
           2188	    -18
           2189	    -16
           2190	    -19
           2191	    -18
           2192	    -21
           2193	    -17
           2194	    -22
           2195	    -20
           2196	    -24
           2197	    -19
           2198	    -14
           2199	     -6
           2200	     -3
           2201	     13
           2202	     15
           2203	     13
           2204	     -2
           2205	     -8
           2206	    -25
           2207	    -23
           2208	    -28
           2209	    -24
           2210	    -30
           2211	    -25
           2212	    -53
           2213	    -59
           2214	     17
           2215	    268
           2216	    480
           2217	    167
           2218	    -10
           2219	    -15
           2220	    -10
           2221	    -16
           2222	    -23
           2223	    -19
           2224	    -23
           2225	    -17
           2226	    -21
           2227	    -14
           2228	    -16
           2229	    -12
           2230	    -10
           2231	     -3
           2232	     -7
           2233	     -1
           2234	      0
           2235	      0
           2236	     -3
           2237	     -4
           2238	     -7
           2239	     -7
           2240	     -9
           2241	     -2
           2242	      3
           2243	      7
           2244	      4
           2245	     -1
           2246	     -4
           2247	     -3
           2248	     -6
           2249	     -3
           2250	     -4
           2251	     -6
           2252	     -9
           2253	     -7
           2254	     -9
           2255	     -5
           2256	    -10
           2257	     -9
           2258	    -13
           2259	    -13
           2260	    -17
           2261	    -15
           2262	    -17
           2263	    -15
           2264	    -17
           2265	    -17
           2266	    -20
           2267	    -19
           2268	    -23
           2269	    -16
           2270	    -24
           2271	    -20
           2272	    -23
           2273	    -18
           2274	    -17
           2275	     -5
           2276	     -7
           2277	     11
           2278	     12
           2279	     12
           2280	     -1
           2281	     -4
           2282	    -27
           2283	    -24
           2284	    -31
           2285	    -24
           2286	    -32
           2287	    -27
           2288	    -46
           2289	    -65
           2290	    -22
           2291	    191
           2292	    492
           2293	    228
           2294	     17
           2295	    -17
           2296	    -10
           2297	    -16
           2298	    -28
           2299	    -23
           2300	    -28
           2301	    -19
           2302	    -24
           2303	    -18
           2304	    -20
           2305	    -13
           2306	    -15
           2307	     -7
           2308	     -6
           2309	     -3
           2310	     -5
           2311	      1
           2312	     -1
           2313	     -1
           2314	    -10
           2315	     -4
           2316	     -5
           2317	     -5
           2318	     -1
           2319	      5
           2320	      3
           2321	      0
           2322	     -6
           2323	     -4
           2324	    -10
           2325	     -9
           2326	    -12
           2327	    -10
           2328	    -14
           2329	    -12
           2330	    -13
           2331	    -14
           2332	    -16
           2333	    -18
           2334	    -16
           2335	    -17
           2336	    -21
           2337	    -21
           2338	    -19
           2339	    -21
           2340	    -23
           2341	    -22
           2342	    -24
           2343	    -22
           2344	    -21
           2345	    -23
           2346	    -23
           2347	    -25
           2348	    -28
           2349	    -27
           2350	    -25
           2351	    -14
           2352	    -11
           2353	     -6
           2354	      7
           2355	     13
           2356	      1
           2357	     -4
           2358	    -14
           2359	    -23
           2360	    -26
           2361	    -26
           2362	    -30
           2363	    -29
           2364	    -26
           2365	    -59
           2366	    -63
           2367	     51
           2368	    352
           2369	    422
           2370	    137
           2371	     -8
           2372	    -16
           2373	    -13
           2374	    -24
           2375	    -25
           2376	    -24
           2377	    -22
           2378	    -21
           2379	    -21
           2380	    -16
           2381	    -14
           2382	    -14
           2383	     -8
           2384	     -8
           2385	     -4
           2386	     -2
           2387	      4
           2388	      2
           2389	      0
           2390	     -3
           2391	     -2
           2392	     -2
           2393	      0
           2394	     -1
           2395	      1
           2396	      2
           2397	      3
           2398	      0
           2399	     -5
           2400	     -7
           2401	     -8
           2402	     -8
           2403	    -12
           2404	    -11
           2405	    -10
           2406	    -13
           2407	    -13
           2408	    -11
           2409	    -13
           2410	    -19
           2411	    -17
           2412	    -13
           2413	    -19
           2414	    -21
           2415	    -18
           2416	    -16
           2417	    -20
           2418	    -20
           2419	    -22
           2420	    -20
           2421	    -21
           2422	    -20
           2423	    -23
           2424	    -19
           2425	    -25
           2426	    -20
           2427	    -17
           2428	     -5
           2429	     -9
           2430	     10
           2431	     12
           2432	     12
           2433	     -1
           2434	     -4
           2435	    -23
           2436	    -22
           2437	    -31
           2438	    -25
           2439	    -30
           2440	    -25
           2441	    -48
           2442	    -69
           2443	    -14
           2444	    223
           2445	    520
           2446	    208
           2447	      6
           2448	    -16
           2449	    -12
           2450	    -18
           2451	    -30
           2452	    -24
           2453	    -28
           2454	    -20
           2455	    -23
           2456	    -18
           2457	    -20
           2458	    -13
           2459	    -15
           2460	    -10
           2461	     -9
           2462	     -3
           2463	     -5
           2464	      0
           2465	     -3
           2466	     -3
           2467	     -6
           2468	     -6
           2469	    -10
           2470	     -6
           2471	     -2
           2472	      3
           2473	      1
           2474	     -1
           2475	     -4
           2476	     -5
           2477	     -5
           2478	     -7
           2479	     -6
           2480	     -7
           2481	     -8
           2482	    -12
           2483	     -8
           2484	    -10
           2485	    -11
           2486	    -13
           2487	    -12
           2488	    -11
           2489	    -13
           2490	    -13
           2491	    -11
           2492	    -14
           2493	    -14
           2494	    -17
           2495	    -15
           2496	    -16
           2497	    -15
           2498	    -19
           2499	    -15
           2500	    -19
           2501	    -17
           2502	    -21
           2503	    -15
           2504	     -8
           2505	     -2
           2506	     -2
           2507	     15
           2508	     16
           2509	     12
           2510	     -4
           2511	     -9
           2512	    -26
           2513	    -23
           2514	    -30
           2515	    -23
           2516	    -27
           2517	    -21
           2518	    -52
           2519	    -58
           2520	     28
           2521	    295
           2522	    483
           2523	    158
           2524	    -10
           2525	     -8
           2526	     -7
           2527	    -15
           2528	    -24
           2529	    -18
           2530	    -23
           2531	    -18
           2532	    -21
           2533	    -15
           2534	    -16
           2535	    -11
           2536	    -12
           2537	     -5
           2538	     -7
           2539	     -1
           2540	     -2
           2541	      0
           2542	     -3
           2543	     -5
           2544	    -12
           2545	    -13
           2546	    -15
           2547	     -6
           2548	     -1
           2549	      3
           2550	      1
           2551	      0
           2552	     -3
           2553	     -2
           2554	     -6
           2555	     -4
           2556	     -7
           2557	     -7
           2558	     -8
           2559	     -7
           2560	     -9
           2561	    -10
           2562	    -11
           2563	    -11
           2564	    -13
           2565	    -14
           2566	    -14
           2567	    -13
           2568	    -15
           2569	    -15
           2570	    -16
           2571	    -19
           2572	    -19
           2573	    -17
           2574	    -17
           2575	    -17
           2576	    -18
           2577	    -17
           2578	    -18
           2579	    -18
           2580	    -17
           2581	     -5
           2582	     -6
           2583	      7
           2584	     16
           2585	     18
           2586	      5
           2587	      0
           2588	    -14
           2589	    -22
           2590	    -24
           2591	    -25
           2592	    -25
           2593	    -26
           2594	    -29
           2595	    -59
           2596	    -50
           2597	     75
           2598	    367
           2599	    386
           2600	    106
           2601	    -14
           2602	    -12
           2603	    -11
           2604	    -20
           2605	    -22
           2606	    -22
           2607	    -22
           2608	    -23
           2609	    -19
           2610	    -19
           2611	    -15
           2612	    -14
           2613	    -10
           2614	     -8
           2615	     -6
           2616	     -5
           2617	     -2
           2618	     -1
           2619	      0
           2620	     -4
           2621	     -5
           2622	     -8
           2623	     -5
           2624	     -2
           2625	      4
           2626	      5
           2627	      4
           2628	      0
           2629	      0
           2630	     -1
           2631	     -1
           2632	     -4
           2633	     -6
           2634	     -5
           2635	     -6
           2636	     -5
           2637	     -6
           2638	     -9
           2639	     -9
           2640	    -10
           2641	    -13
           2642	    -14
           2643	    -14
           2644	    -14
           2645	    -15
           2646	    -15
           2647	    -16
           2648	    -17
           2649	    -16
           2650	    -17
           2651	    -18
           2652	    -19
           2653	    -21
           2654	    -16
           2655	    -19
           2656	    -18
           2657	    -16
           2658	     -3
           2659	     -5
           2660	     10
           2661	     15
           2662	     15
           2663	      2
           2664	     -5
           2665	    -23
           2666	    -23
           2667	    -27
           2668	    -24
           2669	    -27
           2670	    -26
           2671	    -33
           2672	    -64
           2673	    -48
           2674	    107
           2675	    427
           2676	    327
           2677	     82
           2678	    -16
           2679	    -14
           2680	    -14
           2681	    -25
           2682	    -26
           2683	    -29
           2684	    -24
           2685	    -25
           2686	    -21
           2687	    -17
           2688	    -16
           2689	    -14
           2690	     -9
           2691	    -12
           2692	     -3
           2693	     -3
           2694	      0
           2695	      0
           2696	      0
           2697	     -1
           2698	     -6
           2699	     -8
           2700	     -3
           2701	      0
           2702	      0
           2703	      2
           2704	      2
           2705	     -3
           2706	     -8
           2707	    -11
           2708	    -11
           2709	    -13
           2710	    -12
           2711	    -10
           2712	    -12
           2713	    -13
           2714	    -19
           2715	    -15
           2716	    -13
           2717	    -15
           2718	    -19
           2719	    -19
           2720	    -20
           2721	    -21
           2722	    -22
           2723	    -19
           2724	    -23
           2725	    -21
           2726	    -24
           2727	    -24
           2728	    -27
           2729	    -19
           2730	    -24
           2731	    -20
           2732	    -29
           2733	    -23
           2734	    -22
           2735	    -13
           2736	    -11
           2737	      6
           2738	      9
           2739	      6
           2740	     -7
           2741	    -14
           2742	    -30
           2743	    -25
           2744	    -37
           2745	    -29
           2746	    -35
           2747	    -29
           2748	    -55
           2749	    -66
           2750	     -2
           2751	    251
           2752	    502
           2753	    193
           2754	     -1
           2755	    -22
           2756	    -14
           2757	    -20
           2758	    -30
           2759	    -22
           2760	    -29
           2761	    -22
           2762	    -24
           2763	    -20
           2764	    -24
           2765	    -12
           2766	    -14
           2767	     -5
           2768	    -10
           2769	     -2
           2770	     -3
           2771	      0
           2772	     -6
           2773	     -2
           2774	     -2
           2775	     -7
           2776	     -8
           2777	     -1
           2778	     -2
           2779	      4
           2780	      0
           2781	      0
           2782	     -7
           2783	     -9
           2784	     -7
           2785	     -8
           2786	    -12
           2787	    -10
           2788	    -11
           2789	    -15
           2790	    -17
           2791	    -14
           2792	    -13
           2793	    -16
           2794	    -19
           2795	    -18
           2796	    -19
           2797	    -20
           2798	    -20
           2799	    -21
           2800	    -21
           2801	    -21
           2802	    -21
           2803	    -22
           2804	    -22
           2805	    -25
           2806	    -21
           2807	    -21
           2808	    -22
           2809	    -24
           2810	    -21
           2811	    -15
           2812	     -5
           2813	     -8
           2814	      9
           2815	     15
           2816	      7
           2817	     -2
           2818	    -10
           2819	    -23
           2820	    -23
           2821	    -28
           2822	    -25
           2823	    -28
           2824	    -26
           2825	    -56
           2826	    -63
           2827	     21
           2828	    292
           2829	    484
           2830	    165
           2831	     -8
           2832	    -12
           2833	    -10
           2834	    -18
           2835	    -25
           2836	    -21
           2837	    -23
           2838	    -20
           2839	    -20
           2840	    -17
           2841	    -18
           2842	    -13
           2843	    -12
           2844	     -9
           2845	     -8
           2846	     -3
           2847	     -4
           2848	     -2
           2849	     -4
           2850	     -6
           2851	     -8
           2852	     -8
           2853	     -8
           2854	     -5
           2855	     -1
           2856	      2
           2857	      1
           2858	      0
           2859	     -3
           2860	     -4
           2861	     -4
           2862	     -6
           2863	     -5
           2864	     -6
           2865	     -5
           2866	     -6
           2867	     -9
           2868	    -10
           2869	    -11
           2870	    -12
           2871	    -12
           2872	    -15
           2873	    -14
           2874	    -16
           2875	    -14
           2876	    -16
           2877	    -13
           2878	    -16
           2879	    -13
           2880	    -18
           2881	    -13
           2882	    -18
           2883	    -16
           2884	    -19
           2885	    -15
           2886	    -21
           2887	    -15
           2888	    -12
           2889	      0
           2890	     -3
           2891	     18
           2892	     18
           2893	     15
           2894	      0
           2895	     -5
           2896	    -23
           2897	    -21
           2898	    -28
           2899	    -24
           2900	    -30
           2901	    -23
           2902	    -49
           2903	    -61
           2904	      3
           2905	    244
           2906	    504
           2907	    185
           2908	     -6
           2909	    -17
           2910	    -13
           2911	    -17
           2912	    -26
           2913	    -18
           2914	    -22
           2915	    -17
           2916	    -22
           2917	    -15
           2918	    -17
           2919	     -7
           2920	    -11
           2921	     -4
           2922	     -7
           2923	      0
           2924	     -2
           2925	      1
           2926	     -2
           2927	     -1
           2928	     -7
           2929	     -6
           2930	    -13
           2931	     -8
           2932	     -2
           2933	      4
           2934	      0
           2935	      1
           2936	     -2
           2937	     -3
           2938	     -6
           2939	     -5
           2940	     -6
           2941	     -3
           2942	     -6
           2943	     -7
           2944	     -8
           2945	    -10
           2946	    -10
           2947	    -11
           2948	    -13
           2949	    -15
           2950	    -16
           2951	    -16
           2952	    -14
           2953	    -18
           2954	    -15
           2955	    -16
           2956	    -15
           2957	    -16
           2958	    -15
           2959	    -18
           2960	    -15
           2961	    -18
           2962	    -16
           2963	    -17
           2964	    -13
           2965	    -10
           2966	     -2
           2967	      2
           2968	     18
           2969	     21
           2970	     13
           2971	      1
           2972	     -5
           2973	    -20
           2974	    -17
           2975	    -24
           2976	    -16
           2977	    -23
           2978	    -16
           2979	    -45
           2980	    -56
           2981	     20
           2982	    268
           2983	    482
           2984	    175
           2985	     -2
           2986	    -14
           2987	     -6
           2988	    -12
           2989	    -23
           2990	    -18
           2991	    -18
           2992	    -15
           2993	    -15
           2994	    -11
           2995	    -11
           2996	     -7
           2997	     -9
           2998	     -2
           2999	     -2
           3000	      2
           3001	      1
           3002	      4
           3003	      3
           3004	      1
           3005	     -1
           3006	     -3
           3007	     -4
           3008	      0
           3009	      2
           3010	      5
           3011	      5
           3012	      3
           3013	     -2
           3014	     -2
           3015	     -6
           3016	     -4
           3017	     -8
           3018	     -5
           3019	     -7
           3020	    -12
           3021	     -8
           3022	    -14
           3023	    -14
           3024	    -13
           3025	    -14
           3026	    -16
           3027	    -14
           3028	    -20
           3029	    -18
           3030	    -20
           3031	    -18
           3032	    -20
           3033	    -19
           3034	    -23
           3035	    -24
           3036	    -25
           3037	    -21
           3038	    -28
           3039	    -21
           3040	    -23
           3041	    -15
           3042	    -16
           3043	    -12
           3044	     -8
           3045	     10
           3046	     10
           3047	     11
           3048	     -6
           3049	     -9
           3050	    -29
           3051	    -25
           3052	    -34
           3053	    -27
           3054	    -31
           3055	    -28
           3056	    -53
           3057	    -65
           3058	     -6
           3059	    229
           3060	    492
           3061	    208
           3062	      6
           3063	    -21
           3064	    -13
           3065	    -21
           3066	    -32
           3067	    -24
           3068	    -27
           3069	    -21
           3070	    -23
           3071	    -16
           3072	    -18
           3073	    -12
           3074	    -13
           3075	     -5
           3076	     -6
           3077	      0
           3078	      0
           3079	      3
           3080	      0
           3081	      1
           3082	     -1
           3083	     -2
           3084	     -4
           3085	      4
           3086	      4
           3087	      1
           3088	      0
           3089	      0
           3090	     -4
           3091	     -8
           3092	     -6
           3093	     -8
           3094	    -10
           3095	    -10
           3096	    -13
           3097	    -14
           3098	    -16
           3099	    -12
           3100	    -15
           3101	    -15
           3102	    -17
           3103	    -19
           3104	    -19
           3105	    -17
           3106	    -18
           3107	    -22
           3108	    -18
           3109	    -22
           3110	    -22
           3111	    -23
           3112	    -21
           3113	    -23
           3114	    -21
           3115	    -22
           3116	    -21
           3117	    -26
           3118	    -24
           3119	    -28
           3120	     -9
           3121	    -13
           3122	      0
           3123	      9
           3124	     11
           3125	     -6
           3126	     -3
           3127	    -22
           3128	    -22
           3129	    -30
           3130	    -26
           3131	    -29
           3132	    -26
           3133	    -38
           3134	    -67
           3135	    -44
           3136	    136
           3137	    475
           3138	    300
           3139	     60
           3140	    -14
           3141	     -9
           3142	    -14
           3143	    -26
           3144	    -19
           3145	    -24
           3146	    -19
           3147	    -24
           3148	    -17
           3149	    -19
           3150	    -12
           3151	    -12
           3152	     -6
           3153	     -4
           3154	      0
           3155	      0
           3156	      5
           3157	      3
           3158	      4
           3159	      0
           3160	     -2
           3161	     -4
           3162	     -4
           3163	     -1
           3164	      4
           3165	      5
           3166	      5
           3167	      0
           3168	     -4
           3169	     -6
           3170	     -6
           3171	     -7
           3172	     -7
           3173	     -9
           3174	     -9
           3175	    -10
           3176	    -10
           3177	    -11
           3178	    -10
           3179	    -13
           3180	    -13
           3181	    -17
           3182	    -15
           3183	    -17
           3184	    -16
           3185	    -18
           3186	    -19
           3187	    -19
           3188	    -18
           3189	    -20
           3190	    -18
           3191	    -21
           3192	    -18
           3193	    -21
           3194	    -18
           3195	    -22
           3196	    -16
           3197	    -11
           3198	     -3
           3199	     -5
           3200	     13
           3201	     17
           3202	     11
           3203	     -4
           3204	     -7
           3205	    -24
           3206	    -24
           3207	    -29
           3208	    -24
           3209	    -30
           3210	    -25
           3211	    -53
           3212	    -65
           3213	      9
           3214	    266
           3215	    497
           3216	    171
           3217	    -10
           3218	    -15
           3219	    -10
           3220	    -19
           3221	    -26
           3222	    -21
           3223	    -25
           3224	    -20
           3225	    -22
           3226	    -17
           3227	    -17
           3228	    -11
           3229	    -13
           3230	     -9
           3231	     -9
           3232	     -1
           3233	     -3
           3234	      0
           3235	     -4
           3236	     -4
           3237	     -9
           3238	     -9
           3239	    -12
           3240	     -7
           3241	     -3
           3242	      2
           3243	      3
           3244	      1
           3245	     -2
           3246	     -5
           3247	     -6
           3248	     -6
           3249	     -7
           3250	     -9
           3251	     -9
           3252	     -8
           3253	    -10
           3254	    -10
           3255	    -11
           3256	    -13
           3257	    -14
           3258	    -15
           3259	    -16
           3260	    -16
           3261	    -17
           3262	    -17
           3263	    -16
           3264	    -20
           3265	    -18
           3266	    -20
           3267	    -20
           3268	    -20
           3269	    -19
           3270	    -21
           3271	    -22
           3272	    -22
           3273	    -21
           3274	    -19
           3275	     -9
           3276	     -8
           3277	      5
           3278	     14
           3279	     16
           3280	      2
           3281	     -3
           3282	    -19
           3283	    -23
           3284	    -25
           3285	    -25
           3286	    -25
           3287	    -26
           3288	    -29
           3289	    -63
           3290	    -50
           3291	     77
           3292	    374
           3293	    382
           3294	    103
           3295	    -15
           3296	    -11
           3297	    -10
           3298	    -22
           3299	    -21
           3300	    -22
           3301	    -20
           3302	    -20
           3303	    -17
           3304	    -16
           3305	    -13
           3306	    -12
           3307	     -9
           3308	     -8
           3309	     -3
           3310	     -3
           3311	      0
           3312	     -1
           3313	     -1
           3314	     -5
           3315	     -8
           3316	    -11
           3317	    -11
           3318	     -6
           3319	      0
           3320	      2
           3321	      1
           3322	      1
           3323	     -1
           3324	     -5
           3325	     -5
           3326	     -6
           3327	     -5
           3328	     -7
           3329	     -7
           3330	     -7
           3331	     -6
           3332	     -8
           3333	    -12
           3334	    -11
           3335	    -11
           3336	    -11
           3337	    -14
           3338	    -13
           3339	    -17
           3340	    -16
           3341	    -18
           3342	    -16
           3343	    -14
           3344	    -17
           3345	    -17
           3346	    -15
           3347	    -17
           3348	    -17
           3349	    -20
           3350	    -19
           3351	    -17
           3352	     -2
           3353	     -4
           3354	      7
           3355	     16
           3356	     18
           3357	      4
           3358	     -2
           3359	    -19
           3360	    -21
           3361	    -25
           3362	    -23
           3363	    -25
           3364	    -23
           3365	    -27
           3366	    -58
           3367	    -46
           3368	     98
           3369	    411
           3370	    343
           3371	     87
           3372	    -15
           3373	    -10
           3374	    -12
           3375	    -23
           3376	    -22
           3377	    -25
           3378	    -20
           3379	    -20
           3380	    -20
           3381	    -16
           3382	    -14
           3383	    -12
           3384	     -5
           3385	     -5
           3386	      0
           3387	      1
           3388	      3
           3389	      0
           3390	      2
           3391	      0
           3392	     -3
           3393	     -7
           3394	     -2
           3395	     -2
           3396	      0
           3397	      3
           3398	      0
           3399	     -2
           3400	     -1
           3401	     -2
           3402	     -7
           3403	     -6
           3404	     -9
           3405	     -8
           3406	     -9
           3407	     -9
           3408	    -13
           3409	    -11
           3410	    -15
           3411	    -16
           3412	    -12
           3413	    -16
           3414	    -14
           3415	    -13
           3416	    -16
           3417	    -17
           3418	    -19
           3419	    -20
           3420	    -20
           3421	    -20
           3422	    -23
           3423	    -20
           3424	    -20
           3425	    -22
           3426	    -26
           3427	    -21
           3428	    -16
           3429	     -7
           3430	     -8
           3431	      6
           3432	     15
           3433	     19
           3434	      7
           3435	     -4
           3436	    -16
           3437	    -21
           3438	    -29
           3439	    -25
           3440	    -25
           3441	    -23
           3442	    -28
           3443	    -60
           3444	    -55
           3445	     70
           3446	    378
           3447	    396
           3448	    125
           3449	    -10
           3450	    -17
           3451	    -10
           3452	    -22
           3453	    -23
           3454	    -20
           3455	    -19
           3456	    -19
           3457	    -17
           3458	    -20
           3459	    -14
           3460	    -13
           3461	     -6
           3462	     -7
           3463	     -4
           3464	      0
           3465	      3
           3466	      2
           3467	      4
           3468	      1
           3469	     -1
           3470	     -1
           3471	     -5
           3472	      1
           3473	      8
           3474	      5
           3475	      1
           3476	     -2
           3477	     -3
           3478	      0
           3479	     -5
           3480	    -12
           3481	     -7
           3482	     -8
           3483	     -9
           3484	    -12
           3485	    -11
           3486	    -11
           3487	    -13
           3488	    -13
           3489	    -17
           3490	    -17
           3491	    -14
           3492	    -17
           3493	    -15
           3494	    -19
           3495	    -15
           3496	    -20
           3497	    -18
           3498	    -19
           3499	    -21
           3500	    -22
           3501	    -17
           3502	    -22
           3503	    -20
           3504	    -21
           3505	    -21
           3506	    -16
           3507	     -9
           3508	     -4
           3509	      8
           3510	     13
           3511	      5
           3512	     -5
           3513	    -12
           3514	    -22
           3515	    -23
           3516	    -31
           3517	    -27
           3518	    -27
           3519	    -25
           3520	    -57
           3521	    -58
           3522	     36
           3523	    320
           3524	    461
           3525	    154
           3526	     -9
           3527	    -15
           3528	    -13
           3529	    -21
           3530	    -25
           3531	    -24
           3532	    -23
           3533	    -19
           3534	    -20
           3535	    -16
           3536	    -17
           3537	    -11
           3538	    -11
           3539	     -4
           3540	     -3
           3541	      0
           3542	      0
           3543	      0
           3544	      0
           3545	      0
           3546	     -5
           3547	     -6
           3548	    -10
           3549	     -4
           3550	      0
           3551	      2
           3552	      2
           3553	      0
           3554	     -2
           3555	     -3
           3556	     -6
           3557	     -5
           3558	     -8
           3559	     -7
           3560	     -8
           3561	     -8
           3562	    -11
           3563	    -10
           3564	     -9
           3565	    -12
           3566	    -14
           3567	    -16
           3568	    -15
           3569	    -15
           3570	    -15
           3571	    -17
           3572	    -16
           3573	    -19
           3574	    -19
           3575	    -20
           3576	    -19
           3577	    -20
           3578	    -18
           3579	    -21
           3580	    -19
           3581	    -21
           3582	    -18
           3583	    -13
           3584	     -5
           3585	     -4
           3586	     14
           3587	     17
           3588	      9
           3589	     -3
           3590	     -8
           3591	    -23
           3592	    -23
           3593	    -28
           3594	    -24
           3595	    -28
           3596	    -24
           3597	    -53
           3598	    -62
           3599	     20
           3600	    280
           3601	    486
           3602	    163
           3603	     -9
           3604	    -11
           3605	    -10
           3606	    -16
           3607	    -22
           3608	    -19
           3609	    -22
           3610	    -17
           3611	    -17
           3612	    -13
           3613	    -14
           3614	     -9
           3615	     -9
           3616	     -4
           3617	     -4
           3618	      0
           3619	      0
           3620	      2
           3621	     -1
           3622	     -1
           3623	     -6
           3624	     -7
           3625	    -11
           3626	     -8
           3627	      0
           3628	      5
           3629	      2
           3630	      0
           3631	     -1
           3632	     -2
           3633	     -2
           3634	     -4
           3635	     -3
           3636	     -7
           3637	     -5
           3638	     -6
           3639	     -5
           3640	     -8
           3641	    -10
           3642	    -12
           3643	    -11
           3644	    -14
           3645	    -15
           3646	    -17
           3647	    -16
           3648	    -17
           3649	    -16
           3650	    -19
           3651	    -19
           3652	    -18
           3653	    -17
           3654	    -20
           3655	    -20
           3656	    -20
           3657	    -21
           3658	    -21
           3659	    -16
           3660	     -7
           3661	     -7
           3662	      4
           3663	     16
           3664	     18
           3665	      7
           3666	     -2
           3667	    -15
           3668	    -23
           3669	    -25
           3670	    -27
           3671	    -27
           3672	    -29
           3673	    -29
           3674	    -62
           3675	    -52
           3676	     67
           3677	    361
           3678	    397
           3679	    112
           3680	    -13
           3681	    -11
           3682	    -11
           3683	    -20
           3684	    -23
           3685	    -21
           3686	    -21
           3687	    -21
           3688	    -22
           3689	    -18
           3690	    -16
           3691	    -14
           3692	    -13
           3693	     -9
           3694	     -6
           3695	     -3
           3696	     -3
           3697	     -2
           3698	     -4
           3699	     -4
           3700	     -8
           3701	     -8
           3702	    -10
           3703	     -5
           3704	     -1
           3705	      2
           3706	      0
           3707	     -1
           3708	     -5
