       sample #	    ECG
           1904	    -10
           1905	     -8
           1906	      9
           1907	     35
           1908	     51
           1909	     20
           1910	     16
           1911	     24
           1912	     19
           1913	      7
           1914	     -8
           1915	      0
           1916	     11
           1917	     -6
           1918	    -24
           1919	      3
           1920	     -8
           1921	    -26
           1922	    -29
           1923	    -14
           1924	    -20
           1925	    -22
           1926	    -22
           1927	    -17
           1928	    -30
           1929	    -24
           1930	    -16
           1931	    -18
           1932	    -32
           1933	    -14
           1934	    -20
           1935	     -7
           1936	    -11
           1937	    -23
           1938	    -17
           1939	    -10
           1940	    -19
           1941	    -16
           1942	    -26
           1943	    -16
           1944	     -8
           1945	     -2
           1946	    -25
           1947	    -19
           1948	     11
           1949	     20
           1950	     15
           1951	     48
           1952	     45
           1953	     27
           1954	     21
           1955	      0
           1956	    -18
           1957	    -26
           1958	    -14
           1959	    -16
           1960	    -30
           1961	    -32
           1962	   -105
           1963	   -162
           1964	   -127
           1965	     38
           1966	    526
           1967	    460
           1968	    291
           1969	    154
           1970	    -19
           1971	    -20
           1972	    -26
           1973	    -27
           1974	    -56
           1975	    -79
           1976	    -43
           1977	    -38
           1978	    -50
           1979	    -47
           1980	    -42
           1981	    -29
           1982	    -31
           1983	    -30
           1984	    -32
           1985	    -34
           1986	    -49
           1987	    -32
           1988	    -44
           1989	    -43
           1990	    -44
           1991	    -41
           1992	    -47
           1993	    -18
           1994	    -19
           1995	      0
           1996	     16
           1997	     11
           1998	      7
           1999	     15
           2000	     19
           2001	     11
           2002	      9
           2003	      9
           2004	      7
           2005	     -8
           2006	     -7
           2007	      7
           2008	    -20
           2009	     -6
           2010	    -10
           2011	    -10
           2012	    -10
           2013	    -13
           2014	    -11
           2015	      6
           2016	    -19
           2017	    -14
           2018	    -19
           2019	    -21
           2020	    -21
           2021	    -16
           2022	    -13
           2023	    -16
           2024	     -8
           2025	    -23
           2026	    -23
           2027	    -16
           2028	    -12
           2029	    -27
           2030	     -6
           2031	    -27
           2032	     -7
           2033	     -6
           2034	    -10
           2035	     -8
           2036	     26
           2037	     34
           2038	     39
           2039	     36
           2040	     39
           2041	     34
           2042	    -13
           2043	    -27
           2044	     -2
           2045	    -12
           2046	    -24
           2047	    -38
           2048	    -27
           2049	   -101
           2050	   -150
           2051	   -129
           2052	     35
           2053	    531
           2054	    451
           2055	    262
           2056	    181
           2057	     -5
           2058	    -23
           2059	    -25
           2060	    -24
           2061	    -19
           2062	    -47
           2063	    -48
           2064	    -17
           2065	    -48
           2066	    -44
           2067	    -39
           2068	    -38
           2069	    -56
           2070	    -41
           2071	    -38
           2072	    -32
           2073	    -62
           2074	    -54
           2075	    -40
           2076	    -50
           2077	    -52
           2078	    -35
           2079	    -37
           2080	    -22
           2081	    -29
           2082	    -13
           2083	      0
           2084	     10
           2085	      7
           2086	      9
           2087	      0
           2088	     -4
           2089	     -6
           2090	      3
           2091	    -14
           2092	      6
           2093	     -4
           2094	     -7
           2095	     -4
           2096	     -4
           2097	    -12
           2098	    -28
           2099	    -25
           2100	    -18
           2101	    -33
           2102	    -15
           2103	    -24
           2104	     -7
           2105	    -16
           2106	    -46
           2107	    -24
           2108	    -34
           2109	    -25
           2110	    -15
           2111	     -7
           2112	      8
           2113	     12
           2114	      5
           2115	     11
           2116	      8
           2117	     13
           2118	     14
           2119	     15
           2120	     -1
           2121	     14
           2122	     26
           2123	     65
           2124	     64
           2125	     54
           2126	     35
           2127	     45
           2128	      2
           2129	    -28
           2130	    -37
           2131	    -12
           2132	    -28
           2133	    -19
           2134	    -32
           2135	    -72
           2136	   -144
           2137	   -164
           2138	    -23
           2139	    398
           2140	    524
           2141	    305
           2142	    218
           2143	     44
           2144	    -26
           2145	    -23
           2146	    -28
           2147	    -25
           2148	    -29
           2149	    -23
           2150	    -31
           2151	    -35
           2152	    -24
           2153	    -24
           2154	    -41
           2155	    -30
           2156	    -32
           2157	    -43
           2158	    -43
           2159	    -40
           2160	    -39
           2161	    -51
           2162	    -49
           2163	    -34
           2164	    -39
           2165	    -43
           2166	    -22
           2167	    -21
           2168	     -2
           2169	      3
           2170	     17
           2171	     15
           2172	     19
           2173	     17
           2174	      8
           2175	     -2
           2176	      8
           2177	      2
           2178	     -3
           2179	     -7
           2180	     -5
           2181	    -14
           2182	     -4
           2183	    -13
           2184	    -16
           2185	    -18
           2186	    -28
           2187	    -29
           2188	    -32
           2189	    -18
           2190	    -26
           2191	    -18
           2192	    -21
           2193	    -18
           2194	    -34
           2195	    -29
           2196	    -27
           2197	    -18
           2198	    -19
           2199	    -10
           2200	    -14
           2201	    -11
           2202	    -13
           2203	    -19
           2204	    -12
           2205	    -24
           2206	    -24
           2207	     -6
           2208	      8
           2209	     22
           2210	     25
           2211	     44
           2212	     40
           2213	     17
           2214	      4
           2215	      0
           2216	    -25
           2217	    -23
           2218	    -22
           2219	    -25
           2220	    -25
           2221	    -26
           2222	   -121
           2223	   -170
           2224	    -92
           2225	    102
           2226	    519
           2227	    402
           2228	    253
           2229	    132
           2230	    -18
           2231	    -31
           2232	    -41
           2233	    -33
           2234	    -41
           2235	    -34
           2236	    -41
           2237	    -39
           2238	    -44
           2239	    -37
           2240	    -36
           2241	    -36
           2242	    -36
           2243	    -31
           2244	    -43
           2245	    -23
           2246	    -45
           2247	    -29
           2248	    -51
           2249	    -32
           2250	    -47
           2251	    -31
           2252	    -36
           2253	     -8
           2254	    -21
           2255	      5
           2256	     13
           2257	     30
           2258	     26
           2259	     31
           2260	     27
           2261	     48
           2262	     27
           2263	     12
           2264	     20
           2265	    -10
           2266	     -5
           2267	    -15
           2268	     -7
           2269	    -16
           2270	     -2
           2271	    -31
           2272	    -17
           2273	    -22
           2274	    -14
           2275	    -22
           2276	    -19
           2277	    -33
           2278	    -29
           2279	    -20
           2280	    -15
           2281	    -39
           2282	    -23
           2283	    -20
           2284	     -7
           2285	    -28
           2286	    -20
           2287	    -26
           2288	     -1
           2289	    -26
           2290	    -22
           2291	    -21
           2292	      5
           2293	     -9
           2294	     -9
           2295	      4
           2296	     25
           2297	     68
           2298	     39
           2299	     21
           2300	     23
           2301	     10
           2302	     -3
           2303	    -16
           2304	    -17
           2305	    -14
           2306	    -14
           2307	    -17
           2308	    -82
           2309	   -141
           2310	   -171
           2311	    -23
           2312	    361
           2313	    526
           2314	    289
           2315	    215
           2316	     35
           2317	    -20
           2318	    -15
           2319	    -33
           2320	    -35
           2321	    -40
           2322	    -37
           2323	    -36
           2324	    -27
           2325	    -38
           2326	    -21
           2327	    -32
           2328	    -21
           2329	    -29
           2330	    -28
           2331	    -40
           2332	    -37
           2333	    -33
           2334	    -26
           2335	    -39
           2336	    -30
           2337	    -29
           2338	    -18
           2339	     -8
           2340	     26
           2341	     38
           2342	     42
           2343	     35
           2344	     39
           2345	     36
           2346	     25
           2347	     17
           2348	      9
           2349	      7
           2350	     -4
           2351	     16
           2352	      1
           2353	     -6
           2354	     -2
           2355	     10
           2356	     -5
           2357	     -3
           2358	     -6
           2359	      5
           2360	    -17
           2361	    -11
           2362	    -13
           2363	     -8
           2364	    -14
           2365	    -14
           2366	     -5
           2367	    -16
           2368	    -12
           2369	    -57
           2370	    -76
           2371	    -74
           2372	     23
           2373	     39
           2374	     54
           2375	     -4
           2376	   -128
           2377	   -171
           2378	   -232
           2379	   -253
           2380	   -144
           2381	    -62
           2382	    -10
           2383	      2
           2384	      8
           2385	     22
           2386	     -5
           2387	     10
           2388	    -11
           2389	      2
           2390	     -2
           2391	     20
           2392	     19
           2393	     31
           2394	     28
           2395	     50
           2396	     40
           2397	     63
           2398	     64
           2399	     74
           2400	     68
           2401	     83
           2402	     54
           2403	     77
           2404	     48
           2405	     74
           2406	     39
           2407	     66
           2408	     19
           2409	     32
           2410	     26
           2411	     19
           2412	    -16
           2413	     20
           2414	    -17
           2415	      9
           2416	      0
           2417	     -3
           2418	    -25
           2419	    -18
           2420	    -40
           2421	      0
           2422	    -37
           2423	     -4
           2424	    -37
           2425	      7
           2426	    -35
           2427	     -1
           2428	    -34
           2429	    -19
           2430	    -40
           2431	    -27
           2432	     43
           2433	    -21
           2434	     -1
           2435	    -34
           2436	     52
           2437	     32
           2438	    -12
           2439	    -12
           2440	     11
           2441	    -15
           2442	     -5
           2443	    -21
           2444	     -8
           2445	    -22
           2446	      0
           2447	    -19
           2448	    -17
           2449	    -21
           2450	     -7
           2451	    -26
           2452	    -13
           2453	    -18
           2454	    -22
           2455	    -22
           2456	      1
           2457	    -16
           2458	    -18
           2459	    -19
           2460	      1
           2461	    -27
           2462	    -22
           2463	    -20
           2464	    -12
           2465	     -2
           2466	    -25
           2467	    -12
           2468	     19
           2469	     23
           2470	     21
           2471	     43
           2472	     41
           2473	     37
           2474	      5
           2475	    -13
           2476	    -14
           2477	    -17
           2478	    -32
           2479	    -26
           2480	    -25
           2481	    -66
           2482	   -143
           2483	   -161
           2484	    -28
           2485	    391
           2486	    509
           2487	    297
           2488	    217
           2489	     39
           2490	    -17
           2491	    -42
           2492	    -40
           2493	    -34
           2494	    -42
           2495	    -36
           2496	    -38
           2497	    -24
           2498	    -37
           2499	    -37
           2500	    -23
           2501	    -40
           2502	    -47
           2503	    -34
           2504	    -43
           2505	    -36
           2506	    -39
           2507	    -30
           2508	    -40
           2509	    -38
           2510	    -27
           2511	    -29
           2512	    -17
           2513	     -8
           2514	      9
           2515	     17
           2516	     34
           2517	     41
           2518	     34
           2519	     45
           2520	     27
           2521	     17
           2522	     16
           2523	     10
           2524	      6
           2525	      0
           2526	      3
           2527	     -8
           2528	      3
           2529	     -4
           2530	    -15
           2531	    -25
           2532	    -23
           2533	    -14
           2534	    -33
           2535	    -33
           2536	    -29
           2537	    -19
           2538	    -45
           2539	    -36
           2540	    -25
           2541	    -17
           2542	    -30
           2543	     -6
           2544	    -21
           2545	    -22
           2546	    -19
           2547	    -17
           2548	    -26
           2549	    -16
           2550	    -13
           2551	      0
           2552	     21
           2553	     32
           2554	     46
           2555	     44
           2556	     27
           2557	     19
           2558	      1
           2559	     -8
           2560	    -18
           2561	    -14
           2562	    -22
           2563	    -13
           2564	    -25
           2565	    -64
           2566	   -140
           2567	   -174
           2568	    -46
           2569	    320
           2570	    538
           2571	    307
           2572	    229
           2573	     49
           2574	    -18
           2575	    -21
           2576	    -40
           2577	    -28
           2578	    -35
           2579	    -29
           2580	    -36
           2581	    -30
           2582	    -34
           2583	    -21
           2584	    -17
           2585	    -43
           2586	    -43
           2587	    -24
           2588	    -34
           2589	    -44
           2590	    -42
           2591	    -35
           2592	    -36
           2593	    -37
           2594	    -35
           2595	    -21
           2596	    -32
           2597	    -20
           2598	     -7
           2599	     14
           2600	      8
           2601	     15
           2602	     20
           2603	     12
           2604	      8
           2605	     13
           2606	      4
           2607	      6
           2608	      0
           2609	     -9
           2610	      0
           2611	    -10
           2612	    -17
           2613	     -3
           2614	    -12
           2615	    -21
           2616	    -18
           2617	    -16
           2618	    -14
           2619	    -15
           2620	     -7
           2621	    -16
           2622	    -23
           2623	    -17
           2624	    -21
           2625	    -17
           2626	    -11
           2627	    -14
           2628	     -5
           2629	    -17
           2630	    -18
           2631	    -11
           2632	      2
           2633	    -19
           2634	    -18
           2635	     -8
           2636	     14
           2637	      7
           2638	     11
           2639	     43
           2640	     64
           2641	     30
           2642	     18
           2643	      2
           2644	     -3
           2645	    -12
           2646	    -24
           2647	    -29
           2648	    -11
           2649	    -41
           2650	    -70
           2651	   -140
           2652	   -165
           2653	    -44
           2654	    290
           2655	    549
           2656	    312
           2657	    225
           2658	     68
           2659	    -21
           2660	    -23
           2661	    -41
           2662	    -23
           2663	    -42
           2664	    -39
           2665	    -37
           2666	    -28
           2667	    -26
           2668	    -34
           2669	    -28
           2670	    -23
           2671	    -49
           2672	    -35
           2673	    -25
           2674	    -28
           2675	    -51
           2676	    -40
           2677	    -31
           2678	    -28
           2679	    -36
           2680	    -32
           2681	    -33
           2682	     -5
           2683	      0
           2684	      9
           2685	     26
           2686	     30
           2687	     26
           2688	     14
           2689	     14
           2690	      7
           2691	      4
           2692	     -1
           2693	      0
           2694	     -3
           2695	     -4
           2696	    -14
           2697	     -4
           2698	    -17
           2699	    -19
           2700	    -16
           2701	    -21
           2702	    -15
           2703	    -17
           2704	    -36
           2705	    -27
           2706	    -18
           2707	    -17
           2708	    -29
           2709	    -21
           2710	    -18
           2711	    -12
           2712	    -22
           2713	    -13
           2714	    -24
           2715	    -18
           2716	    -22
           2717	    -10
           2718	    -12
           2719	    -16
           2720	     -9
           2721	     22
           2722	      6
           2723	     14
           2724	     42
           2725	     41
           2726	     33
           2727	     31
           2728	     22
           2729	      0
           2730	    -16
           2731	    -12
           2732	    -27
           2733	    -26
           2734	    -31
           2735	    -71
           2736	   -140
           2737	   -166
           2738	    -46
           2739	    355
           2740	    528
           2741	    308
           2742	    212
           2743	     34
           2744	    -27
           2745	    -21
           2746	    -20
           2747	    -39
           2748	    -30
           2749	    -27
           2750	    -20
           2751	    -39
           2752	    -34
           2753	    -28
           2754	    -28
           2755	    -31
           2756	    -27
           2757	    -39
           2758	    -41
           2759	    -33
           2760	    -40
           2761	    -27
           2762	    -33
           2763	    -38
           2764	    -43
           2765	    -34
           2766	    -28
           2767	    -10
           2768	     -6
           2769	      3
           2770	     10
           2771	     31
           2772	     10
           2773	      9
           2774	     18
           2775	     11
           2776	     -6
           2777	     -1
           2778	     -7
           2779	      0
           2780	    -13
           2781	     -8
           2782	    -11
           2783	    -27
           2784	    -21
           2785	    -14
           2786	    -17
           2787	    -38
           2788	    -31
           2789	    -19
           2790	    -27
           2791	    -36
           2792	    -27
           2793	    -18
           2794	    -14
           2795	    -30
           2796	    -32
           2797	    -34
           2798	    -27
           2799	    -40
           2800	    -32
           2801	    -37
           2802	    -19
           2803	    -36
           2804	     18
           2805	      3
           2806	      9
           2807	     20
           2808	     32
           2809	     24
           2810	     35
           2811	     -7
           2812	     -6
           2813	    -17
           2814	     -7
           2815	    -24
           2816	    -20
           2817	    -30
           2818	    -68
           2819	   -124
           2820	   -188
           2821	    -70
           2822	    325
           2823	    531
           2824	    325
           2825	    191
           2826	     42
           2827	     74
           2828	     66
           2829	     31
           2830	     -5
           2831	      7
           2832	      0
           2833	     -4
           2834	    -57
           2835	    -49
           2836	    -52
           2837	    -31
           2838	    -34
           2839	    -41
           2840	    -43
           2841	    -46
           2842	    -74
           2843	    -43
           2844	    -60
           2845	    -69
           2846	    -66
           2847	    -41
           2848	    -38
           2849	     -3
           2850	     38
           2851	     19
           2852	     17
           2853	     14
           2854	     20
           2855	     22
           2856	      6
           2857	     -2
           2858	     -8
           2859	     21
           2860	     53
           2861	     19
           2862	    -13
           2863	     -2
           2864	     -6
           2865	     14
           2866	      3
           2867	    -11
           2868	     -9
           2869	     -8
           2870	    -37
           2871	    -31
           2872	    -13
           2873	    -13
           2874	    -12
           2875	    -26
           2876	    -33
           2877	    -45
           2878	    -41
           2879	    -64
           2880	    -31
           2881	    -16
           2882	    -17
           2883	    -30
           2884	     -5
           2885	      4
           2886	     -5
           2887	     -5
           2888	     16
           2889	     31
           2890	     62
           2891	     20
           2892	     21
           2893	     15
           2894	     16
           2895	    -44
           2896	    -25
           2897	    -24
           2898	    -13
           2899	    -42
           2900	    -44
           2901	   -127
           2902	   -156
           2903	    -69
           2904	    155
           2905	    548
           2906	    382
           2907	    258
           2908	     93
           2909	    -26
           2910	    -14
           2911	    -36
           2912	    -38
           2913	    -25
           2914	    -30
           2915	    -51
           2916	    -33
           2917	    -31
           2918	    -30
           2919	    -41
           2920	    -29
           2921	    -34
           2922	    -37
           2923	    -36
           2924	    -19
           2925	    -51
           2926	    -50
           2927	    -35
           2928	    -43
           2929	    -40
           2930	    -40
           2931	    -31
           2932	     -3
           2933	     -5
           2934	     -9
           2935	      5
           2936	     18
           2937	     19
           2938	     14
           2939	      7
           2940	      6
           2941	      3
           2942	      4
           2943	     16
           2944	    -15
           2945	     -3
           2946	     36
           2947	     -2
           2948	    -14
           2949	     -1
           2950	     -7
           2951	     -2
           2952	    -23
           2953	    -27
           2954	      0
           2955	    -24
           2956	    -31
           2957	    -17
           2958	    -24
           2959	    -24
           2960	    -23
           2961	    -22
           2962	    -31
           2963	    -33
           2964	    -38
           2965	    -15
           2966	    -37
           2967	    -31
           2968	    -15
           2969	    -18
           2970	      6
           2971	     14
           2972	     42
           2973	     41
           2974	     35
           2975	     27
           2976	     30
           2977	     20
           2978	    -36
           2979	    -30
           2980	    -28
           2981	    -17
           2982	    -17
           2983	    -50
           2984	   -106
           2985	   -127
           2986	   -119
           2987	      0
           2988	    478
           2989	    454
           2990	    221
           2991	    151
           2992	      1
           2993	    -35
           2994	    -58
           2995	    -39
           2996	    -32
           2997	    -19
           2998	     -9
           2999	     -3
           3000	    -15
           3001	    -14
           3002	    -17
           3003	    -40
           3004	    -33
           3005	    -21
           3006	    -37
           3007	    -39
           3008	    -34
           3009	    -37
           3010	    -34
           3011	    -30
           3012	    -32
           3013	    -24
           3014	    -15
           3015	    -21
           3016	    -15
           3017	      9
           3018	      0
           3019	      6
           3020	     10
           3021	     11
           3022	     10
           3023	      5
           3024	     14
           3025	      3
           3026	    -15
           3027	    -16
           3028	    -15
           3029	     -1
           3030	    -14
           3031	    -15
           3032	    -11
           3033	     -5
           3034	     -6
           3035	    -21
           3036	    -24
           3037	    -13
           3038	    -17
           3039	    -19
           3040	    -10
           3041	     -8
           3042	    -10
           3043	      0
           3044	     -3
           3045	      2
           3046	     -5
           3047	    -22
           3048	    -17
           3049	     -8
           3050	      1
           3051	      7
           3052	      8
           3053	     11
           3054	     34
           3055	     25
           3056	     26
           3057	     44
           3058	     42
           3059	     28
           3060	     19
           3061	     -8
           3062	    -20
           3063	    -12
           3064	    -31
           3065	    -28
           3066	    -24
           3067	    -24
           3068	   -119
           3069	   -158
           3070	   -117
           3071	     47
           3072	    501
           3073	    428
           3074	    254
           3075	    139
           3076	     -5
           3077	    -11
           3078	    -36
           3079	    -34
           3080	    -37
           3081	    -23
           3082	    -36
           3083	    -34
           3084	    -30
           3085	    -11
           3086	    -29
           3087	    -25
           3088	    -29
           3089	    -32
           3090	    -21
           3091	    -23
           3092	    -42
           3093	    -31
           3094	    -36
           3095	    -21
           3096	    -25
           3097	    -18
           3098	     -9
           3099	      3
           3100	      8
           3101	     34
           3102	     31
           3103	     19
           3104	     15
           3105	     10
           3106	     -3
           3107	    -22
           3108	    -22
           3109	    -16
           3110	     -3
           3111	      1
           3112	     -6
           3113	     -5
           3114	     -9
           3115	    -25
           3116	    -15
           3117	    -32
           3118	    -30
           3119	    -32
           3120	    -31
           3121	    -32
           3122	    -29
           3123	    -21
           3124	    -29
           3125	    -32
           3126	    -16
           3127	    -15
           3128	    -13
           3129	    -17
           3130	    -10
           3131	    -17
           3132	    -16
           3133	    -21
           3134	    -27
           3135	    -34
           3136	    -19
           3137	    -19
           3138	    -13
           3139	     -6
           3140	     16
           3141	     36
           3142	     32
           3143	     29
           3144	     31
           3145	     16
           3146	     -5
           3147	     -6
           3148	    -13
           3149	    -62
           3150	    -52
           3151	    -10
           3152	    -19
           3153	   -117
           3154	   -152
           3155	    -91
           3156	    105
           3157	    526
           3158	    398
           3159	    249
           3160	    106
           3161	    -14
           3162	    -18
           3163	    -32
           3164	    -30
           3165	    -33
           3166	    -28
           3167	    -42
           3168	    -17
           3169	    -25
           3170	    -18
           3171	    -22
           3172	    -11
           3173	    -41
           3174	    -35
           3175	    -36
           3176	    -39
           3177	    -28
           3178	    -36
           3179	    -38
           3180	    -31
           3181	    -27
           3182	    -29
           3183	    -50
           3184	    -26
           3185	    -14
           3186	     14
           3187	     16
           3188	     21
           3189	     22
           3190	     21
           3191	     17
           3192	     14
           3193	     12
           3194	     -2
           3195	      2
           3196	      4
           3197	      2
           3198	     -7
           3199	     -5
           3200	    -18
           3201	    -18
           3202	    -10
           3203	    -24
           3204	    -20
           3205	    -36
           3206	    -27
           3207	    -28
           3208	    -24
           3209	    -19
           3210	     -9
           3211	    -18
           3212	     -4
           3213	      1
           3214	      5
           3215	     13
           3216	      0
           3217	     -9
           3218	      2
           3219	    -15
           3220	    -19
           3221	    -29
           3222	     12
           3223	     12
           3224	     25
           3225	     30
           3226	     53
           3227	     34
           3228	     29
           3229	     11
           3230	      7
           3231	    -24
           3232	    -16
           3233	    -20
           3234	    -20
           3235	    -28
           3236	    -26
           3237	   -124
           3238	   -167
           3239	   -100
           3240	     85
           3241	    529
           3242	    414
           3243	    259
           3244	    125
           3245	    -30
           3246	    -27
           3247	    -38
           3248	    -37
           3249	    -40
           3250	    -38
           3251	    -35
           3252	    -34
           3253	    -32
           3254	    -33
           3255	    -37
           3256	    -36
           3257	    -38
           3258	    -26
           3259	    -38
           3260	    -19
           3261	    -38
           3262	    -49
           3263	    -32
           3264	    -39
           3265	    -32
           3266	    -32
           3267	    -36
           3268	     -6
           3269	     -5
           3270	     10
           3271	      7
           3272	     27
           3273	     12
           3274	     27
           3275	     20
           3276	     25
           3277	     -1
           3278	     20
           3279	      6
           3280	     24
           3281	     -3
           3282	      4
           3283	      7
           3284	     -8
           3285	      0
           3286	     -1
           3287	     -7
           3288	    -19
           3289	    -22
           3290	    -25
           3291	    -15
           3292	    -25
           3293	     -7
           3294	    -17
           3295	    -15
           3296	    -18
           3297	    -13
           3298	    -14
           3299	     -3
           3300	    -29
           3301	     -4
           3302	    -10
           3303	    -20
           3304	    -30
           3305	      0
           3306	      6
           3307	     15
           3308	      8
           3309	     50
           3310	     56
           3311	     19
           3312	    -14
           3313	     -2
           3314	    -36
           3315	      2
           3316	    -31
           3317	    -29
           3318	    -45
           3319	    -32
           3320	    -88
           3321	   -135
           3322	   -122
           3323	    -22
           3324	    429
           3325	    502
           3326	    315
           3327	    206
           3328	     21
           3329	    -14
           3330	     -9
           3331	    -16
           3332	    -41
           3333	    -33
           3334	    -17
           3335	    -37
           3336	    -32
           3337	    -28
           3338	      1
           3339	    -43
           3340	    -47
           3341	    -38
           3342	    -21
           3343	    -59
           3344	    -62
           3345	    -55
           3346	    -24
           3347	    -45
           3348	    -54
           3349	    -38
           3350	     -3
           3351	    -26
           3352	    -27
           3353	     -1
           3354	     15
           3355	     30
           3356	     13
           3357	     18
           3358	     16
           3359	     12
           3360	    -13
           3361	    -10
           3362	     -5
           3363	    -12
           3364	     -7
           3365	     -9
           3366	     -8
           3367	     -4
           3368	    -14
           3369	    -24
           3370	     -5
           3371	    -27
           3372	    -24
           3373	    -34
           3374	    -28
           3375	    -34
           3376	    -36
           3377	    -41
           3378	    -32
           3379	    -34
           3380	    -28
           3381	    -41
           3382	    -26
           3383	    -27
           3384	     -9
           3385	    -35
           3386	     -9
           3387	    -21
           3388	    -24
           3389	    -15
           3390	     -3
           3391	     -9
           3392	     25
           3393	     53
           3394	     85
           3395	     56
           3396	     47
           3397	     23
           3398	     -4
           3399	      0
           3400	     -2
           3401	    -11
           3402	    -22
           3403	    -11
           3404	    -30
           3405	   -134
           3406	   -167
           3407	    -69
           3408	    161
           3409	    548
           3410	    366
           3411	    267
           3412	    108
           3413	    -18
           3414	    -23
           3415	    -28
           3416	    -32
           3417	    -41
           3418	    -31
           3419	    -38
           3420	    -35
           3421	    -40
           3422	    -26
           3423	    -38
           3424	    -38
           3425	    -33
           3426	    -34
           3427	    -38
           3428	    -36
           3429	    -39
           3430	    -38
           3431	    -44
           3432	    -27
           3433	    -34
           3434	    -35
           3435	    -33
           3436	    -18
           3437	      0
           3438	      6
           3439	     20
           3440	     39
           3441	     15
           3442	     28
           3443	     12
           3444	     12
           3445	     11
           3446	      3
           3447	     -3
           3448	     -1
           3449	      5
           3450	     -8
           3451	     -8
           3452	     -3
           3453	     14
           3454	    -53
           3455	    -47
           3456	    -27
           3457	    -32
           3458	    -28
           3459	    -22
           3460	    -26
           3461	    -13
           3462	     -8
           3463	      0
           3464	     -9
           3465	     -1
           3466	      2
           3467	     -8
           3468	     -6
           3469	      5
           3470	     -4
           3471	    -17
           3472	     -3
           3473	    -15
           3474	    -17
           3475	     -8
           3476	     -2
           3477	     16
           3478	     16
           3479	     37
           3480	     43
           3481	     31
           3482	     19
           3483	     -4
           3484	    -19
           3485	    -21
           3486	    -21
           3487	    -40
           3488	    -35
           3489	    -35
           3490	    -70
           3491	   -148
           3492	   -163
           3493	    -39
           3494	    368
           3495	    520
           3496	    291
           3497	    198
           3498	     36
           3499	    -35
           3500	    -24
           3501	    -36
           3502	    -31
           3503	    -38
           3504	    -28
           3505	    -25
           3506	    -24
           3507	    -23
           3508	    -12
           3509	    -30
           3510	    -43
           3511	    -34
           3512	    -29
           3513	    -30
           3514	    -38
           3515	    -37
           3516	    -44
           3517	    -55
           3518	    -41
           3519	    -35
           3520	    -28
           3521	    -14
           3522	     -3
           3523	     -3
           3524	     25
           3525	     33
           3526	     19
           3527	     21
           3528	     20
           3529	     10
           3530	     -3
           3531	      1
           3532	      5
           3533	    -16
           3534	     -6
           3535	      3
           3536	     -8
           3537	    -19
           3538	    -17
           3539	    -15
           3540	     -9
           3541	    -29
           3542	    -29
           3543	    -19
           3544	    -25
           3545	    -24
           3546	    -22
           3547	    -24
           3548	    -34
           3549	    -34
           3550	    -14
           3551	    -24
           3552	    -23
           3553	    -13
           3554	     -9
           3555	    -22
           3556	      0
           3557	    -35
           3558	    -18
           3559	    -20
           3560	     -6
           3561	      8
           3562	     20
           3563	     55
           3564	     53
           3565	     51
           3566	     28
           3567	     18
           3568	     10
           3569	    -25
           3570	    -19
           3571	    -26
           3572	    -20
           3573	      9
           3574	    -18
           3575	   -120
           3576	   -155
           3577	   -112
           3578	     48
           3579	    512
           3580	    454
           3581	    290
           3582	    171
           3583	    -25
           3584	    -24
           3585	    -18
           3586	    -26
           3587	    -28
           3588	    -28
           3589	    -28
           3590	    -10
           3591	    -29
           3592	    -36
           3593	    -26
           3594	    -39
           3595	    -27
           3596	    -34
           3597	    -27
           3598	    -33
           3599	    -26
           3600	    -13
           3601	    -48
           3602	    -45
           3603	    -30
           3604	    -42
           3605	    -27
           3606	    -23
           3607	      7
           3608	     36
           3609	     36
           3610	     40
           3611	     33
           3612	     37
           3613	     15
           3614	     10
           3615	     21
           3616	     28
           3617	      4
           3618	    -23
           3619	    -51
           3620	    -81
           3621	   -175
           3622	   -197
           3623	   -147
           3624	    -55
           3625	    -28
           3626	     22
           3627	     -8
           3628	   -123
           3629	   -149
           3630	    -91
           3631	    -30
           3632	    -28
           3633	    -14
           3634	      4
           3635	     23
           3636	     23
           3637	     19
           3638	     15
           3639	     26
           3640	     38
           3641	     17
           3642	     30
           3643	     49
           3644	     58
           3645	     68
           3646	     69
           3647	     71
           3648	     84
           3649	     75
           3650	     69
           3651	     43
           3652	     44
           3653	     27
           3654	     16
           3655	     23
           3656	     18
           3657	     15
           3658	      2
           3659	      8
           3660	      0
           3661	      4
           3662	      1
           3663	     -2
           3664	      3
           3665	      8
           3666	    -10
           3667	     -6
           3668	     -5
           3669	     -5
           3670	     -3
           3671	      0
           3672	      2
           3673	      0
           3674	    -12
           3675	      2
           3676	    -13
           3677	    -19
           3678	    -16
           3679	     -3
           3680	    -12
           3681	     -4
           3682	    -18
           3683	    -11
           3684	     -7
           3685	    -14
           3686	      0
           3687	     -1
           3688	      0
           3689	    -18
           3690	     -5
           3691	      1
           3692	     -4
           3693	     -3
           3694	      8
           3695	      8
           3696	     10
           3697	     -7
           3698	    -11
           3699	    -10
           3700	    -12
           3701	     -7
           3702	     -5
           3703	     -6
           3704	      2
           3705	    -16
           3706	    -18
           3707	    -22
           3708	    -12
           3709	    -19
           3710	    -10
           3711	     -3
           3712	     18
           3713	    -27
           3714	    -10
           3715	    -14
           3716	    -13
           3717	    -10
           3718	    -14
           3719	    -10
           3720	      3
           3721	      5
           3722	     -5
