       sample #	    ECG
           1964	    -14
           1965	    -12
           1966	    -13
           1967	    -12
           1968	    -19
           1969	    -19
           1970	    -20
           1971	    -13
           1972	    -19
           1973	    -23
           1974	    -18
           1975	    -17
           1976	    -24
           1977	    -16
           1978	    -25
           1979	    -23
           1980	    -21
           1981	    -17
           1982	    -13
           1983	      2
           1984	      8
           1985	     12
           1986	     39
           1987	     31
           1988	     15
           1989	      0
           1990	     -7
           1991	    -18
           1992	    -37
           1993	    -36
           1994	    -38
           1995	    -34
           1996	    -47
           1997	    -16
           1998	     89
           1999	    236
           2000	    283
           2001	      8
           2002	   -142
           2003	   -135
           2004	    -82
           2005	    -33
           2006	    -35
           2007	    -28
           2008	    -26
           2009	    -22
           2010	    -24
           2011	    -20
           2012	    -17
           2013	    -11
           2014	     -9
           2015	     -3
           2016	     -1
           2017	      5
           2018	     11
           2019	     20
           2020	     26
           2021	     35
           2022	     37
           2023	     47
           2024	     50
           2025	     53
           2026	     53
           2027	     54
           2028	     51
           2029	     43
           2030	     34
           2031	     22
           2032	     12
           2033	      8
           2034	      0
           2035	     -2
           2036	     -5
           2037	     -4
           2038	     -6
           2039	     -8
           2040	     -8
           2041	     -6
           2042	     -4
           2043	     -6
           2044	     -7
           2045	     -7
           2046	     -8
           2047	    -11
           2048	     -9
           2049	    -13
           2050	    -13
           2051	    -15
           2052	    -14
           2053	    -16
           2054	    -16
           2055	    -18
           2056	    -16
           2057	    -18
           2058	    -19
           2059	    -20
           2060	    -19
           2061	    -20
           2062	    -20
           2063	    -22
           2064	    -21
           2065	    -22
           2066	    -21
           2067	    -18
           2068	     -5
           2069	      6
           2070	      3
           2071	     19
           2072	     26
           2073	     17
           2074	      1
           2075	    -10
           2076	    -12
           2077	    -35
           2078	    -42
           2079	    -42
           2080	    -41
           2081	    -42
           2082	    -49
           2083	     13
           2084	    178
           2085	    315
           2086	    157
           2087	    -76
           2088	   -143
           2089	    -95
           2090	    -45
           2091	    -36
           2092	    -35
           2093	    -33
           2094	    -31
           2095	    -29
           2096	    -25
           2097	    -23
           2098	    -18
           2099	    -15
           2100	     -9
           2101	     -4
           2102	      0
           2103	      7
           2104	     14
           2105	     22
           2106	     30
           2107	     38
           2108	     46
           2109	     52
           2110	     54
           2111	     55
           2112	     56
           2113	     54
           2114	     48
           2115	     39
           2116	     29
           2117	     19
           2118	     11
           2119	      5
           2120	      0
           2121	     -1
           2122	     -2
           2123	     -2
           2124	     -1
           2125	     -1
           2126	     -1
           2127	      0
           2128	      0
           2129	      0
           2130	      0
           2131	     -2
           2132	     -3
           2133	     -4
           2134	     -5
           2135	     -7
           2136	     -8
           2137	    -10
           2138	    -11
           2139	    -12
           2140	    -13
           2141	    -13
           2142	    -13
           2143	    -13
           2144	    -15
           2145	    -13
           2146	    -15
           2147	    -15
           2148	    -15
           2149	    -15
           2150	    -16
           2151	    -15
           2152	    -17
           2153	    -14
           2154	    -16
           2155	    -14
           2156	    -16
           2157	    -16
           2158	    -18
           2159	    -16
           2160	    -18
           2161	    -16
           2162	    -19
           2163	    -17
           2164	    -12
           2165	     -2
           2166	      7
           2167	      6
           2168	     25
           2169	     28
           2170	     18
           2171	      3
           2172	     -6
           2173	     -7
           2174	    -32
           2175	    -37
           2176	    -37
           2177	    -30
           2178	    -37
           2179	    -39
           2180	     30
           2181	    213
           2182	    343
           2183	     76
           2184	   -124
           2185	   -126
           2186	    -78
           2187	    -32
           2188	    -33
           2189	    -30
           2190	    -32
           2191	    -27
           2192	    -27
           2193	    -26
           2194	    -22
           2195	    -17
           2196	    -14
           2197	     -7
           2198	     -5
           2199	      0
           2200	      6
           2201	     17
           2202	     19
           2203	     30
           2204	     35
           2205	     45
           2206	     48
           2207	     51
           2208	     55
           2209	     55
           2210	     53
           2211	     52
           2212	     42
           2213	     35
           2214	     22
           2215	     14
           2216	      8
           2217	      5
           2218	      0
           2219	     -2
           2220	     -1
           2221	     -1
           2222	     -4
           2223	     -2
           2224	     -4
           2225	     -1
           2226	      0
           2227	     -6
           2228	     -4
           2229	     -5
           2230	     -3
           2231	     -8
           2232	     -7
           2233	     -9
           2234	    -11
           2235	     -9
           2236	    -12
           2237	    -12
           2238	    -11
           2239	    -14
           2240	    -12
           2241	    -14
           2242	    -12
           2243	    -17
           2244	    -16
           2245	    -14
           2246	    -13
           2247	    -16
           2248	    -17
           2249	    -16
           2250	    -21
           2251	    -18
           2252	    -16
           2253	    -17
           2254	    -20
           2255	    -18
           2256	    -20
           2257	    -16
           2258	     -4
           2259	      1
           2260	      6
           2261	     18
           2262	     34
           2263	     25
           2264	      8
           2265	     -7
           2266	     -5
           2267	    -31
           2268	    -39
           2269	    -40
           2270	    -37
           2271	    -39
           2272	    -41
           2273	     23
           2274	    156
           2275	    253
           2276	    119
           2277	    -57
           2278	   -144
           2279	   -123
           2280	    -66
           2281	    -36
           2282	    -33
           2283	    -30
           2284	    -28
           2285	    -28
           2286	    -25
           2287	    -23
           2288	    -17
           2289	    -11
           2290	     -7
           2291	     -5
           2292	      1
           2293	      2
           2294	     12
           2295	     16
           2296	     20
           2297	     29
           2298	     34
           2299	     42
           2300	     46
           2301	     46
           2302	     50
           2303	     47
           2304	     44
           2305	     39
           2306	     33
           2307	     25
           2308	     14
           2309	      8
           2310	      5
           2311	      1
           2312	     -1
           2313	     -2
           2314	      0
           2315	      1
           2316	      0
           2317	      0
           2318	     -1
           2319	     -2
           2320	     -2
           2321	     -6
           2322	     -6
           2323	     -4
           2324	     -4
           2325	    -10
           2326	    -10
           2327	    -13
           2328	    -11
           2329	    -13
           2330	    -13
           2331	    -14
           2332	    -14
           2333	    -16
           2334	    -17
           2335	    -17
           2336	    -16
           2337	    -15
           2338	    -13
           2339	    -18
           2340	    -21
           2341	    -14
           2342	    -21
           2343	    -15
           2344	    -19
           2345	    -14
           2346	    -19
           2347	    -17
           2348	    -18
           2349	    -14
           2350	    -14
           2351	     -1
           2352	      4
           2353	      9
           2354	     27
           2355	     40
           2356	     23
           2357	      6
           2358	     -6
           2359	     -7
           2360	    -34
           2361	    -35
           2362	    -35
           2363	    -34
           2364	    -41
           2365	    -33
           2366	     53
           2367	    215
           2368	    314
           2369	     42
           2370	   -114
           2371	   -142
           2372	   -102
           2373	    -48
           2374	    -34
           2375	    -31
           2376	    -29
           2377	    -27
           2378	    -25
           2379	    -21
           2380	    -22
           2381	    -11
           2382	    -15
           2383	     -3
           2384	     -6
           2385	      5
           2386	      6
           2387	     12
           2388	     20
           2389	     31
           2390	     34
           2391	     45
           2392	     48
           2393	     55
           2394	     51
           2395	     50
           2396	     50
           2397	     44
           2398	     37
           2399	     28
           2400	     16
           2401	     12
           2402	      2
           2403	      0
           2404	     -2
           2405	     -7
           2406	     -3
           2407	     -4
           2408	     -4
           2409	     -3
           2410	     -1
           2411	      0
           2412	     -6
           2413	     -3
           2414	     -6
           2415	     -8
           2416	     -7
           2417	    -10
           2418	    -11
           2419	    -12
           2420	    -15
           2421	    -16
           2422	    -18
           2423	    -14
           2424	    -15
           2425	    -16
           2426	    -19
           2427	    -17
           2428	    -20
           2429	    -18
           2430	    -20
           2431	    -20
           2432	    -24
           2433	    -27
           2434	    -20
           2435	     -3
           2436	      2
           2437	      7
           2438	     24
           2439	     34
           2440	     17
           2441	     -1
           2442	    -12
           2443	    -11
           2444	    -39
           2445	    -43
           2446	    -44
           2447	    -40
           2448	    -50
           2449	    -29
           2450	     62
           2451	    240
           2452	    329
           2453	     11
           2454	   -150
           2455	   -159
           2456	   -101
           2457	    -48
           2458	    -42
           2459	    -28
           2460	    -34
           2461	    -28
           2462	    -33
           2463	    -24
           2464	    -23
           2465	    -15
           2466	    -15
           2467	    -10
           2468	      0
           2469	     -4
           2470	      9
           2471	     13
           2472	     23
           2473	     33
           2474	     38
           2475	     49
           2476	     51
           2477	     50
           2478	     52
           2479	     57
           2480	     53
           2481	     37
           2482	     34
           2483	     19
           2484	     11
           2485	      6
           2486	    -10
           2487	     -5
           2488	    -12
           2489	     -9
           2490	    -12
           2491	    -14
           2492	    -13
           2493	    -10
           2494	    -10
           2495	    -11
           2496	     -8
           2497	     -9
           2498	    -10
           2499	    -10
           2500	    -14
           2501	    -19
           2502	    -15
           2503	    -16
           2504	    -19
           2505	    -17
           2506	    -20
           2507	    -19
           2508	    -25
           2509	    -20
           2510	    -20
           2511	    -18
           2512	    -11
           2513	      3
           2514	      4
           2515	     12
           2516	     32
           2517	     28
           2518	      7
           2519	     -5
           2520	     -7
           2521	    -25
           2522	    -43
           2523	    -42
           2524	    -38
           2525	    -41
           2526	    -53
           2527	     -1
           2528	    149
           2529	    296
           2530	    226
           2531	    -55
           2532	   -171
           2533	   -130
           2534	    -71
           2535	    -35
           2536	    -35
           2537	    -31
           2538	    -30
           2539	    -30
           2540	    -27
           2541	    -24
           2542	    -15
           2543	    -17
           2544	    -11
           2545	     -4
           2546	      0
           2547	      2
           2548	     13
           2549	     19
           2550	     24
           2551	     42
           2552	     46
           2553	     53
           2554	     57
           2555	     58
           2556	     60
           2557	     55
           2558	     48
           2559	     36
           2560	     28
           2561	     14
           2562	      1
           2563	     -2
           2564	     -6
           2565	    -13
           2566	    -14
           2567	    -14
           2568	    -15
           2569	    -16
           2570	    -12
           2571	    -12
           2572	    -12
           2573	    -11
           2574	    -11
           2575	    -11
           2576	    -12
           2577	    -14
           2578	    -16
           2579	    -16
           2580	    -16
           2581	    -22
           2582	    -20
           2583	    -22
           2584	    -19
           2585	    -22
           2586	    -25
           2587	    -27
           2588	    -17
           2589	    -12
           2590	      1
           2591	      3
           2592	      9
           2593	     29
           2594	     27
           2595	      6
           2596	     -6
           2597	    -13
           2598	    -24
           2599	    -45
           2600	    -44
           2601	    -45
           2602	    -43
           2603	    -51
           2604	    -10
           2605	    123
           2606	    293
           2607	    295
           2608	    -37
           2609	   -177
           2610	   -123
           2611	    -67
           2612	    -34
           2613	    -35
           2614	    -32
           2615	    -30
           2616	    -28
           2617	    -31
           2618	    -26
           2619	    -23
           2620	    -12
           2621	    -14
           2622	     -8
           2623	     -5
           2624	      4
           2625	      8
           2626	     18
           2627	     24
           2628	     36
           2629	     45
           2630	     51
           2631	     57
           2632	     60
           2633	     60
           2634	     58
           2635	     47
           2636	     40
           2637	     28
           2638	     18
           2639	      7
           2640	      1
           2641	     -5
           2642	     -8
           2643	    -10
           2644	     -8
           2645	     -9
           2646	     -9
           2647	     -8
           2648	     -8
           2649	     -9
           2650	     -9
           2651	    -10
           2652	     -8
           2653	    -13
           2654	    -11
           2655	    -13
           2656	    -14
           2657	    -16
           2658	    -16
           2659	    -19
           2660	    -15
           2661	    -18
           2662	    -21
           2663	    -23
           2664	    -21
           2665	    -25
           2666	    -20
           2667	    -23
           2668	    -21
           2669	    -14
           2670	     -1
           2671	      6
           2672	      7
           2673	     25
           2674	     29
           2675	     16
           2676	      5
           2677	    -10
           2678	    -12
           2679	    -38
           2680	    -40
           2681	    -42
           2682	    -41
           2683	    -45
           2684	    -47
           2685	     31
           2686	    218
           2687	    350
           2688	     84
           2689	   -115
           2690	   -134
           2691	    -84
           2692	    -35
           2693	    -35
           2694	    -31
           2695	    -33
           2696	    -29
           2697	    -31
           2698	    -24
           2699	    -25
           2700	    -17
           2701	    -16
           2702	     -9
           2703	     -8
           2704	      0
           2705	      5
           2706	     13
           2707	     18
           2708	     30
           2709	     36
           2710	     45
           2711	     48
           2712	     53
           2713	     55
           2714	     56
           2715	     52
           2716	     47
           2717	     36
           2718	     25
           2719	     14
           2720	      6
           2721	      0
           2722	     -4
           2723	     -6
           2724	     -6
           2725	     -7
           2726	     -6
           2727	     -6
           2728	     -7
           2729	     -5
           2730	     -7
           2731	     -7
           2732	     -6
           2733	     -8
           2734	    -11
           2735	    -12
           2736	    -16
           2737	    -15
           2738	    -16
           2739	    -16
           2740	    -18
           2741	    -18
           2742	    -21
           2743	    -20
           2744	    -21
           2745	    -20
           2746	    -21
           2747	    -20
           2748	    -21
           2749	    -20
           2750	    -15
           2751	     -1
           2752	      8
           2753	      1
           2754	     23
           2755	     27
           2756	     20
           2757	      1
           2758	    -12
           2759	    -14
           2760	    -36
           2761	    -43
           2762	    -43
           2763	    -40
           2764	    -41
           2765	    -49
           2766	     12
           2767	    178
           2768	    316
           2769	    140
           2770	    -94
           2771	   -137
           2772	    -82
           2773	    -38
           2774	    -37
           2775	    -35
           2776	    -34
           2777	    -30
           2778	    -28
           2779	    -26
           2780	    -24
           2781	    -19
           2782	    -14
           2783	     -9
           2784	     -5
           2785	     -1
           2786	      5
           2787	     10
           2788	     17
           2789	     27
           2790	     36
           2791	     42
           2792	     48
           2793	     54
           2794	     52
           2795	     54
           2796	     54
           2797	     48
           2798	     38
           2799	     28
           2800	     19
           2801	     11
           2802	      3
           2803	     -1
           2804	     -1
           2805	     -2
           2806	     -2
           2807	     -4
           2808	     -3
           2809	     -2
           2810	     -4
           2811	     -5
           2812	     -4
           2813	     -7
           2814	     -6
           2815	     -5
           2816	    -11
           2817	    -11
           2818	    -11
           2819	    -13
           2820	    -14
           2821	    -12
           2822	    -15
           2823	    -16
           2824	    -19
           2825	    -16
           2826	    -19
           2827	    -18
           2828	    -18
           2829	    -19
           2830	    -20
           2831	    -18
           2832	    -22
           2833	    -17
           2834	    -12
           2835	     -3
           2836	      6
           2837	      9
           2838	     26
           2839	     32
           2840	     19
           2841	      9
           2842	     -7
           2843	     -8
           2844	    -35
           2845	    -38
           2846	    -39
           2847	    -39
           2848	    -40
           2849	    -42
           2850	     25
           2851	    173
           2852	    290
           2853	     90
           2854	    -96
           2855	   -144
           2856	   -107
           2857	    -47
           2858	    -36
           2859	    -34
           2860	    -32
           2861	    -32
           2862	    -29
           2863	    -28
           2864	    -25
           2865	    -16
           2866	    -17
           2867	    -12
           2868	     -8
           2869	      1
           2870	      4
           2871	      9
           2872	     17
           2873	     27
           2874	     31
           2875	     39
           2876	     43
           2877	     46
           2878	     54
           2879	     53
           2880	     52
           2881	     47
           2882	     35
           2883	     32
           2884	     18
           2885	     10
           2886	      4
           2887	      2
           2888	     -3
           2889	     -5
           2890	     -3
           2891	     -4
           2892	     -1
           2893	     -6
           2894	     -1
           2895	     -3
           2896	     -6
           2897	     -4
           2898	     -6
           2899	     -2
           2900	     -9
           2901	    -13
           2902	    -14
           2903	    -15
           2904	    -11
           2905	    -14
           2906	    -17
           2907	    -13
           2908	    -20
           2909	    -12
           2910	    -21
           2911	    -16
           2912	    -19
           2913	    -19
           2914	    -20
           2915	    -18
           2916	    -22
           2917	    -17
           2918	    -14
           2919	     -1
           2920	      5
           2921	     11
           2922	     28
           2923	     31
           2924	     18
           2925	      4
           2926	     -7
           2927	    -15
           2928	    -33
           2929	    -39
           2930	    -42
           2931	    -41
           2932	    -45
           2933	    -34
           2934	     44
           2935	    211
           2936	    309
           2937	     38
           2938	   -130
           2939	   -153
           2940	   -107
           2941	    -47
           2942	    -39
           2943	    -27
           2944	    -32
           2945	    -27
           2946	    -28
           2947	    -24
           2948	    -19
           2949	    -16
           2950	    -13
           2951	     -7
           2952	     -2
           2953	      0
           2954	      4
           2955	     12
           2956	     20
           2957	     28
           2958	     32
           2959	     42
           2960	     45
           2961	     46
           2962	     53
           2963	     48
           2964	     48
           2965	     45
           2966	     33
           2967	     24
           2968	     17
           2969	      8
           2970	      0
           2971	      0
           2972	     -5
           2973	     -2
           2974	     -5
           2975	    -10
           2976	     -2
           2977	     -5
           2978	     -6
           2979	     -2
           2980	     -8
           2981	     -8
           2982	     -8
           2983	     -5
           2984	    -13
           2985	    -11
           2986	    -15
           2987	    -13
           2988	    -17
           2989	    -16
           2990	    -14
           2991	    -17
           2992	    -20
           2993	    -18
           2994	    -18
           2995	    -20
           2996	    -22
           2997	    -20
           2998	    -18
           2999	    -14
           3000	     -9
           3001	      0
           3002	      7
           3003	     12
           3004	     37
           3005	     32
           3006	     13
           3007	      6
           3008	     -8
           3009	    -22
           3010	    -36
           3011	    -39
           3012	    -41
           3013	    -37
           3014	    -48
           3015	    -10
           3016	    116
           3017	    266
           3018	    258
           3019	    -30
           3020	   -168
           3021	   -141
           3022	    -79
           3023	    -38
           3024	    -35
           3025	    -31
           3026	    -37
           3027	    -25
           3028	    -29
           3029	    -24
           3030	    -18
           3031	    -15
           3032	    -10
           3033	     -7
           3034	     -2
           3035	      5
           3036	      6
           3037	     21
           3038	     23
           3039	     33
           3040	     40
           3041	     47
           3042	     52
           3043	     53
           3044	     53
           3045	     57
           3046	     48
           3047	     40
           3048	     32
           3049	     22
           3050	     14
           3051	      3
           3052	     -2
           3053	     -3
           3054	     -5
           3055	     -8
           3056	     -6
           3057	     -4
           3058	     -6
           3059	     -5
           3060	     -4
           3061	     -6
           3062	     -7
           3063	     -6
           3064	     -8
           3065	    -10
           3066	    -13
           3067	    -11
           3068	    -13
           3069	    -13
           3070	    -17
           3071	    -16
           3072	    -21
           3073	    -17
           3074	    -19
           3075	    -17
           3076	    -23
           3077	    -20
           3078	    -23
           3079	    -18
           3080	    -25
           3081	    -21
           3082	    -13
           3083	      0
           3084	      4
           3085	     11
           3086	     33
           3087	     28
           3088	     10
           3089	      0
           3090	     -9
           3091	    -19
           3092	    -39
           3093	    -41
           3094	    -45
           3095	    -39
           3096	    -46
           3097	    -19
           3098	     91
           3099	    269
           3100	    321
           3101	    -15
           3102	   -169
           3103	   -127
           3104	    -73
           3105	    -32
           3106	    -34
           3107	    -30
           3108	    -32
           3109	    -27
           3110	    -26
           3111	    -21
           3112	    -20
           3113	    -14
           3114	    -11
           3115	     -6
           3116	     -3
           3117	      4
           3118	     11
           3119	     17
           3120	     21
           3121	     35
           3122	     39
           3123	     47
           3124	     51
           3125	     51
           3126	     54
           3127	     54
           3128	     50
           3129	     44
           3130	     36
           3131	     24
           3132	     13
           3133	      7
           3134	      3
           3135	      0
           3136	     -3
           3137	     -2
           3138	     -4
           3139	     -1
           3140	     -1
           3141	     -1
           3142	      0
           3143	      0
           3144	     -1
           3145	     -4
           3146	     -4
           3147	     -3
           3148	     -6
           3149	     -9
           3150	    -10
           3151	    -13
           3152	    -15
           3153	    -13
           3154	    -14
           3155	    -17
           3156	    -16
           3157	    -16
           3158	    -17
           3159	    -15
           3160	    -16
           3161	    -19
           3162	    -18
           3163	    -17
           3164	    -15
           3165	    -19
           3166	    -19
           3167	    -19
           3168	    -19
           3169	    -20
           3170	    -22
           3171	    -16
           3172	     -5
           3173	      5
           3174	      4
           3175	     19
           3176	     31
           3177	     22
           3178	      3
           3179	     -5
           3180	     -7
           3181	    -30
           3182	    -38
           3183	    -39
           3184	    -39
           3185	    -40
           3186	    -47
           3187	     13
           3188	    174
           3189	    315
           3190	    160
           3191	    -79
           3192	   -148
           3193	    -96
           3194	    -44
           3195	    -35
           3196	    -33
           3197	    -29
           3198	    -27
           3199	    -28
           3200	    -24
           3201	    -22
           3202	    -16
           3203	    -13
           3204	    -10
           3205	     -6
           3206	      0
           3207	      4
           3208	     11
           3209	     16
           3210	     23
           3211	     32
           3212	     38
           3213	     43
           3214	     48
           3215	     49
           3216	     50
           3217	     50
           3218	     47
           3219	     41
           3220	     33
           3221	     25
           3222	     16
           3223	      9
           3224	      6
           3225	      3
           3226	      2
           3227	      2
           3228	      1
           3229	      2
           3230	      1
           3231	      2
           3232	      0
           3233	      0
           3234	     -1
           3235	     -3
           3236	     -3
           3237	     -4
           3238	     -6
           3239	     -8
           3240	     -8
           3241	    -10
           3242	    -10
           3243	    -11
           3244	    -11
           3245	    -13
           3246	    -13
           3247	    -12
           3248	    -12
           3249	    -12
           3250	    -14
           3251	    -15
           3252	    -13
           3253	    -14
           3254	    -13
           3255	    -14
           3256	    -14
           3257	    -16
           3258	    -15
           3259	    -16
           3260	    -14
           3261	    -16
           3262	    -15
           3263	    -17
           3264	    -15
           3265	    -18
           3266	    -15
           3267	    -18
           3268	    -15
           3269	    -18
           3270	    -15
           3271	    -11
           3272	      0
           3273	      7
           3274	      7
           3275	     25
           3276	     31
           3277	     19
           3278	      3
           3279	     -6
           3280	     -6
           3281	    -31
           3282	    -34
           3283	    -37
           3284	    -35
           3285	    -39
           3286	    -37
           3287	     38
           3288	    221
           3289	    337
           3290	     39
           3291	   -130
           3292	   -124
           3293	    -77
           3294	    -29
           3295	    -31
           3296	    -27
           3297	    -29
           3298	    -25
           3299	    -27
           3300	    -23
           3301	    -22
           3302	    -13
           3303	    -11
           3304	     -6
           3305	     -4
           3306	      3
           3307	      8
           3308	     16
           3309	     19
           3310	     26
           3311	     30
           3312	     38
           3313	     42
           3314	     43
           3315	     44
           3316	     47
           3317	     46
           3318	     45
           3319	     39
           3320	     34
           3321	     26
           3322	     18
           3323	     11
           3324	      8
           3325	      4
           3326	      2
           3327	      2
           3328	      1
           3329	      3
           3330	      2
           3331	      2
           3332	      0
           3333	      0
           3334	      0
           3335	      0
           3336	     -3
           3337	     -4
           3338	     -6
           3339	     -7
           3340	     -9
           3341	     -9
           3342	    -11
           3343	     -8
           3344	    -11
           3345	    -10
           3346	    -11
           3347	     -8
           3348	    -13
           3349	    -12
           3350	    -12
           3351	    -10
           3352	    -14
           3353	    -13
           3354	    -14
           3355	    -11
           3356	    -16
           3357	    -13
           3358	    -17
           3359	    -12
           3360	    -17
           3361	    -15
           3362	    -19
           3363	    -13
           3364	     -9
           3365	      1
           3366	     10
           3367	     13
           3368	     33
           3369	     34
           3370	     19
           3371	      5
           3372	     -8
           3373	     -7
           3374	    -34
           3375	    -34
           3376	    -40
           3377	    -34
           3378	    -39
           3379	    -27
           3380	     53
           3381	    213
           3382	    311
           3383	     14
           3384	   -139
           3385	   -131
           3386	    -83
           3387	    -34
           3388	    -32
           3389	    -29
           3390	    -29
           3391	    -25
           3392	    -28
           3393	    -20
           3394	    -22
           3395	    -16
           3396	    -13
           3397	     -4
           3398	     -3
           3399	      3
           3400	      5
           3401	     13
           3402	     21
           3403	     25
           3404	     32
           3405	     36
           3406	     40
           3407	     46
           3408	     41
           3409	     46
           3410	     43
           3411	     41
           3412	     33
           3413	     30
           3414	     18
           3415	     12
           3416	      6
           3417	      3
           3418	      3
           3419	      0
           3420	      0
           3421	      0
           3422	     -2
           3423	      1
           3424	     -1
           3425	      0
           3426	     -5
           3427	     -5
           3428	     -6
           3429	     -8
           3430	     -8
           3431	     -9
           3432	    -11
           3433	    -11
           3434	    -12
           3435	    -11
           3436	    -13
           3437	    -14
           3438	    -14
           3439	    -16
           3440	    -16
           3441	    -15
           3442	    -16
           3443	    -17
           3444	    -19
           3445	    -16
           3446	    -17
           3447	    -20
           3448	    -17
           3449	    -18
           3450	    -20
           3451	    -20
           3452	    -20
           3453	     -5
           3454	      3
           3455	      4
           3456	     16
           3457	     37
           3458	     24
           3459	     11
           3460	     -3
           3461	     -5
           3462	    -29
           3463	    -34
           3464	    -40
           3465	    -39
           3466	    -38
           3467	    -47
           3468	     12
           3469	    146
           3470	    261
           3471	    145
           3472	    -47
           3473	   -144
           3474	   -123
           3475	    -66
           3476	    -36
           3477	    -31
           3478	    -32
           3479	    -27
           3480	    -28
           3481	    -22
           3482	    -20
           3483	    -16
           3484	    -13
           3485	     -8
           3486	     -2
           3487	      2
           3488	      6
           3489	     10
           3490	     15
           3491	     25
           3492	     30
           3493	     34
           3494	     39
           3495	     43
           3496	     43
           3497	     47
           3498	     44
           3499	     45
           3500	     38
           3501	     29
           3502	     25
           3503	     17
           3504	     13
           3505	      1
           3506	     -1
           3507	      0
           3508	      2
           3509	      1
           3510	     -1
           3511	     -6
           3512	     -5
           3513	     -2
           3514	     -3
           3515	     -3
           3516	     -9
           3517	     -8
           3518	     -6
           3519	     -9
           3520	    -13
           3521	    -15
           3522	    -12
           3523	    -12
           3524	    -16
           3525	    -15
           3526	    -17
           3527	    -13
           3528	    -16
           3529	    -18
           3530	    -17
           3531	    -13
           3532	    -18
           3533	    -17
           3534	    -20
           3535	    -18
           3536	    -18
           3537	    -18
           3538	    -19
           3539	     -6
           3540	      8
           3541	      7
           3542	     17
           3543	     40
           3544	     29
           3545	     10
           3546	     -2
           3547	     -5
           3548	    -26
           3549	    -30
           3550	    -40
           3551	    -38
           3552	    -34
           3553	    -43
           3554	     13
           3555	    166
           3556	    288
           3557	    141
           3558	    -64
           3559	   -155
           3560	   -122
           3561	    -65
           3562	    -36
           3563	    -29
           3564	    -31
           3565	    -26
           3566	    -26
           3567	    -24
           3568	    -20
           3569	    -15
           3570	    -15
           3571	     -7
           3572	     -7
           3573	      1
           3574	      6
           3575	     10
           3576	     14
           3577	     25
           3578	     30
           3579	     41
           3580	     40
           3581	     43
           3582	     47
           3583	     45
           3584	     47
           3585	     41
           3586	     38
           3587	     30
           3588	     19
           3589	     15
           3590	      7
           3591	      3
           3592	      0
           3593	     -3
           3594	     -1
           3595	     -3
           3596	     -4
           3597	      0
           3598	     -3
           3599	     -2
           3600	     -4
           3601	     -5
           3602	     -7
           3603	     -4
           3604	     -8
           3605	    -11
           3606	    -11
           3607	    -11
           3608	    -12
           3609	    -14
           3610	    -13
           3611	    -14
           3612	    -13
           3613	    -13
           3614	    -17
           3615	    -13
           3616	    -15
           3617	    -19
           3618	    -19
           3619	    -18
           3620	    -17
           3621	    -20
           3622	    -17
           3623	    -15
           3624	     -5
           3625	      4
           3626	      6
           3627	     17
           3628	     39
           3629	     29
           3630	      9
           3631	     -3
           3632	     -8
           3633	    -27
           3634	    -40
           3635	    -44
           3636	    -40
           3637	    -41
           3638	    -52
           3639	      8
           3640	    155
           3641	    288
           3642	    181
           3643	    -56
           3644	   -158
           3645	   -120
           3646	    -63
           3647	    -34
           3648	    -33
           3649	    -32
           3650	    -28
           3651	    -28
           3652	    -27
           3653	    -25
           3654	    -18
           3655	    -15
           3656	     -8
           3657	     -6
           3658	      1
           3659	      5
           3660	      8
           3661	     17
           3662	     23
           3663	     31
           3664	     40
           3665	     44
           3666	     46
           3667	     48
           3668	     50
           3669	     52
           3670	     49
           3671	     40
           3672	     32
           3673	     23
           3674	     14
           3675	      8
           3676	      2
           3677	      0
           3678	     -1
           3679	     -2
           3680	     -3
           3681	      0
           3682	      0
           3683	     -1
           3684	     -3
           3685	     -1
           3686	     -3
           3687	     -5
           3688	     -7
           3689	     -7
           3690	     -9
           3691	    -10
           3692	    -12
           3693	    -12
           3694	    -15
           3695	    -12
           3696	    -16
           3697	    -14
           3698	    -15
           3699	    -15
           3700	    -19
           3701	    -15
           3702	    -18
           3703	    -16
           3704	    -19
           3705	    -16
           3706	    -19
           3707	    -16
           3708	    -20
           3709	    -18
           3710	    -13
           3711	      0
           3712	      8
           3713	      9
           3714	     32
           3715	     30
           3716	     14
           3717	      4
           3718	     -8
           3719	    -13
           3720	    -38
           3721	    -37
           3722	    -40
           3723	    -38
           3724	    -44
           3725	    -31
           3726	     59
           3727	    244
           3728	    342
           3729	     13
           3730	   -146
           3731	   -126
           3732	    -79
           3733	    -30
           3734	    -34
           3735	    -31
           3736	    -33
           3737	    -28
           3738	    -28
           3739	    -22
           3740	    -21
           3741	    -15
           3742	    -13
           3743	     -6
           3744	     -4
           3745	      2
           3746	      7
           3747	     15
           3748	     20
           3749	     29
           3750	     34
           3751	     40
           3752	     42
           3753	     44
           3754	     44
           3755	     46
           3756	     44
           3757	     41
           3758	     33
           3759	     27
           3760	     19
           3761	     11
           3762	      5
           3763	      2
           3764	      1
           3765	      0
           3766	     -1
           3767	      0
           3768	      1
           3769	      1
           3770	      0
           3771	      0
           3772	     -1
           3773	     -3
           3774	     -4
           3775	     -6
           3776	     -6
           3777	     -8
           3778	     -9
           3779	    -11
           3780	    -11
           3781	    -12
           3782	    -12
           3783	    -13
           3784	    -13
           3785	    -15
           3786	    -14
           3787	    -16
           3788	    -15
           3789	    -17
           3790	    -15
           3791	    -17
           3792	    -16
           3793	    -18
