       sample #	    ECG
           1960	     -8
           1961	    -15
           1962	    -10
           1963	    -13
           1964	    -14
           1965	     -7
           1966	      4
           1967	      7
           1968	     16
           1969	     15
           1970	     24
           1971	     17
           1972	      3
           1973	     -5
           1974	     -9
           1975	    -21
           1976	    -21
           1977	    -23
           1978	    -21
           1979	    -26
           1980	    -23
           1981	    -24
           1982	    -14
           1983	     10
           1984	     71
           1985	     73
           1986	    -90
           1987	    -66
           1988	    -28
           1989	    -16
           1990	    -17
           1991	    -24
           1992	    -22
           1993	    -24
           1994	    -19
           1995	    -22
           1996	    -17
           1997	    -16
           1998	    -13
           1999	    -14
           2000	     -7
           2001	     -7
           2002	     -1
           2003	      2
           2004	     10
           2005	     12
           2006	     19
           2007	     25
           2008	     35
           2009	     40
           2010	     49
           2011	     52
           2012	     56
           2013	     58
           2014	     54
           2015	     43
           2016	     31
           2017	     16
           2018	      5
           2019	     -1
           2020	     -2
           2021	     -5
           2022	    -10
           2023	     -8
           2024	     -8
           2025	     -7
           2026	     -9
           2027	     -8
           2028	    -10
           2029	     -5
           2030	     -9
           2031	     -4
           2032	     -8
           2033	    -10
           2034	    -12
           2035	     -9
           2036	    -14
           2037	    -12
           2038	     -9
           2039	      6
           2040	     10
           2041	     13
           2042	     15
           2043	     23
           2044	     17
           2045	      7
           2046	     -2
           2047	     -3
           2048	    -21
           2049	    -21
           2050	    -25
           2051	    -19
           2052	    -24
           2053	    -20
           2054	    -27
           2055	    -18
           2056	    -10
           2057	     42
           2058	     85
           2059	    -96
           2060	    -78
           2061	    -38
           2062	    -13
           2063	    -18
           2064	    -25
           2065	    -19
           2066	    -24
           2067	    -19
           2068	    -20
           2069	    -17
           2070	    -20
           2071	    -15
           2072	    -13
           2073	     -6
           2074	     -6
           2075	      0
           2076	     -1
           2077	      4
           2078	     10
           2079	     19
           2080	     24
           2081	     33
           2082	     39
           2083	     48
           2084	     50
           2085	     53
           2086	     51
           2087	     53
           2088	     47
           2089	     33
           2090	     17
           2091	      7
           2092	      0
           2093	     -3
           2094	     -5
           2095	     -7
           2096	     -7
           2097	     -9
           2098	     -9
           2099	     -7
           2100	     -7
           2101	     -5
           2102	     -4
           2103	     -6
           2104	     -7
           2105	     -7
           2106	     -9
           2107	     -5
           2108	     -6
           2109	    -10
           2110	     -5
           2111	     -6
           2112	      3
           2113	     12
           2114	     15
           2115	     12
           2116	     24
           2117	     20
           2118	     13
           2119	      0
           2120	      1
           2121	    -15
           2122	    -20
           2123	    -23
           2124	    -20
           2125	    -21
           2126	    -20
           2127	    -21
           2128	    -17
           2129	     -9
           2130	     34
           2131	     89
           2132	    -45
           2133	    -82
           2134	    -51
           2135	    -28
           2136	    -18
           2137	    -17
           2138	    -20
           2139	    -19
           2140	    -12
           2141	    -18
           2142	    -14
           2143	    -12
           2144	    -12
           2145	     -9
           2146	     -3
           2147	     -4
           2148	      0
           2149	      4
           2150	      9
           2151	     10
           2152	     20
           2153	     26
           2154	     37
           2155	     40
           2156	     47
           2157	     51
           2158	     56
           2159	     63
           2160	     60
           2161	     52
           2162	     43
           2163	     25
           2164	     16
           2165	      6
           2166	      0
           2167	     -8
           2168	     -9
           2169	     -8
           2170	     -6
           2171	     -1
           2172	     -9
           2173	     -7
           2174	     -7
           2175	     -4
           2176	     -4
           2177	      0
           2178	    -12
           2179	     -7
           2180	     -9
           2181	     -9
           2182	    -13
           2183	     -4
           2184	     -3
           2185	      0
           2186	      8
           2187	     13
           2188	     12
           2189	     29
           2190	     17
           2191	      7
           2192	     -1
           2193	      0
           2194	    -17
           2195	    -20
           2196	    -27
           2197	    -20
           2198	    -23
           2199	    -23
           2200	    -25
           2201	    -14
           2202	     -9
           2203	     51
           2204	    117
           2205	    -69
           2206	    -67
           2207	    -38
           2208	    -20
           2209	    -19
           2210	    -23
           2211	    -16
           2212	    -24
           2213	    -23
           2214	    -21
           2215	    -13
           2216	    -16
           2217	    -11
           2218	    -18
           2219	     -9
           2220	     -4
           2221	      0
           2222	      0
           2223	      9
           2224	     10
           2225	     22
           2226	     26
           2227	     36
           2228	     43
           2229	     50
           2230	     50
           2231	     54
           2232	     57
           2233	     55
           2234	     50
           2235	     34
           2236	     19
           2237	      9
           2238	      0
           2239	     -9
           2240	    -10
           2241	     -9
           2242	     -6
           2243	     -7
           2244	     -9
           2245	     -5
           2246	     -6
           2247	     -8
           2248	     -7
           2249	     -9
           2250	     -5
           2251	     -8
           2252	    -12
           2253	    -11
           2254	     -9
           2255	    -11
           2256	    -13
           2257	    -12
           2258	     -3
           2259	      8
           2260	     12
           2261	     11
           2262	     23
           2263	     18
           2264	     13
           2265	      0
           2266	      2
           2267	    -18
           2268	    -22
           2269	    -24
           2270	    -20
           2271	    -24
           2272	    -22
           2273	    -21
           2274	    -20
           2275	    -12
           2276	     42
           2277	    107
           2278	    -35
           2279	    -77
           2280	    -45
           2281	    -22
           2282	    -18
           2283	    -21
           2284	    -21
           2285	    -23
           2286	    -18
           2287	    -21
           2288	    -19
           2289	    -15
           2290	    -12
           2291	    -15
           2292	     -8
           2293	     -7
           2294	     -3
           2295	      0
           2296	      5
           2297	     10
           2298	     17
           2299	     22
           2300	     33
           2301	     36
           2302	     46
           2303	     50
           2304	     52
           2305	     57
           2306	     54
           2307	     47
           2308	     35
           2309	     25
           2310	     15
           2311	      3
           2312	     -4
           2313	     -6
           2314	     -5
           2315	     -5
           2316	     -8
           2317	     -7
           2318	     -9
           2319	     -7
           2320	     -7
           2321	     -5
           2322	     -6
           2323	     -5
           2324	     -7
           2325	     -6
           2326	     -9
           2327	    -12
           2328	    -11
           2329	    -11
           2330	     -9
           2331	      1
           2332	      8
           2333	     10
           2334	     13
           2335	     24
           2336	     15
           2337	      9
           2338	     -4
           2339	     -3
           2340	    -18
           2341	    -23
           2342	    -25
           2343	    -21
           2344	    -29
           2345	    -24
           2346	    -27
           2347	    -21
           2348	    -17
           2349	     33
           2350	     93
           2351	    -68
           2352	    -81
           2353	    -44
           2354	    -21
           2355	    -18
           2356	    -25
           2357	    -22
           2358	    -25
           2359	    -22
           2360	    -25
           2361	    -18
           2362	    -19
           2363	    -14
           2364	    -14
           2365	    -10
           2366	     -8
           2367	     -3
           2368	     -1
           2369	      3
           2370	      8
           2371	     17
           2372	     23
           2373	     33
           2374	     38
           2375	     43
           2376	     46
           2377	     53
           2378	     55
           2379	     55
           2380	     47
           2381	     33
           2382	     18
           2383	      8
           2384	     -2
           2385	     -7
           2386	    -10
           2387	    -11
           2388	     -9
           2389	    -11
           2390	    -11
           2391	    -10
           2392	    -12
           2393	    -11
           2394	    -10
           2395	     -7
           2396	     -9
           2397	    -10
           2398	    -13
           2399	    -10
           2400	    -11
           2401	    -11
           2402	    -12
           2403	    -14
           2404	     -9
           2405	      2
           2406	      5
           2407	     11
           2408	     13
           2409	     25
           2410	     15
           2411	      6
           2412	     -5
           2413	     -5
           2414	    -19
           2415	    -20
           2416	    -28
           2417	    -20
           2418	    -25
           2419	    -21
           2420	    -26
           2421	    -18
           2422	    -16
           2423	     33
           2424	     96
           2425	    -76
           2426	    -73
           2427	    -42
           2428	    -20
           2429	    -20
           2430	    -26
           2431	    -19
           2432	    -19
           2433	    -14
           2434	    -21
           2435	    -15
           2436	    -17
           2437	    -12
           2438	    -11
           2439	     -7
           2440	     -4
           2441	     -2
           2442	      1
           2443	      9
           2444	     10
           2445	     23
           2446	     25
           2447	     37
           2448	     40
           2449	     47
           2450	     50
           2451	     58
           2452	     58
           2453	     53
           2454	     47
           2455	     36
           2456	     21
           2457	      8
           2458	     -1
           2459	     -5
           2460	     -8
           2461	     -9
           2462	    -10
           2463	     -4
           2464	     -9
           2465	    -10
           2466	     -9
           2467	      0
           2468	     -5
           2469	     -7
           2470	     -9
           2471	     -5
           2472	     -9
           2473	    -13
           2474	    -12
           2475	    -11
           2476	    -18
           2477	    -13
           2478	     -8
           2479	      3
           2480	      4
           2481	     11
           2482	     14
           2483	     24
           2484	     17
           2485	      6
           2486	     -7
           2487	    -13
           2488	    -24
           2489	    -25
           2490	    -26
           2491	    -24
           2492	    -25
           2493	    -21
           2494	    -29
           2495	    -14
           2496	     -4
           2497	     45
           2498	     85
           2499	    -78
           2500	    -64
           2501	    -41
           2502	    -20
           2503	    -21
           2504	    -21
           2505	    -18
           2506	    -27
           2507	    -18
           2508	    -21
           2509	    -15
           2510	    -17
           2511	    -13
           2512	    -12
           2513	     -4
           2514	     -7
           2515	     -2
           2516	      4
           2517	     10
           2518	     13
           2519	     22
           2520	     23
           2521	     34
           2522	     42
           2523	     46
           2524	     50
           2525	     57
           2526	     56
           2527	     52
           2528	     42
           2529	     31
           2530	     14
           2531	      6
           2532	      0
           2533	     -6
           2534	     -7
           2535	     -9
           2536	    -11
           2537	    -10
           2538	     -9
           2539	     -8
           2540	     -7
           2541	     -7
           2542	     -6
           2543	     -5
           2544	     -8
           2545	    -10
           2546	    -10
           2547	    -11
           2548	    -11
           2549	    -12
           2550	    -13
           2551	    -13
           2552	    -10
           2553	    -12
           2554	      0
           2555	      7
           2556	     11
           2557	     13
           2558	     23
           2559	     18
           2560	     12
           2561	      3
           2562	      0
           2563	    -15
           2564	    -23
           2565	    -22
           2566	    -21
           2567	    -24
           2568	    -21
           2569	    -21
           2570	    -20
           2571	    -18
           2572	     26
           2573	     86
           2574	    -32
           2575	    -74
           2576	    -47
           2577	    -24
           2578	    -17
           2579	    -22
           2580	    -20
           2581	    -21
           2582	    -18
           2583	    -20
           2584	    -17
           2585	    -15
           2586	    -14
           2587	    -14
           2588	     -8
           2589	     -6
           2590	     -2
           2591	      0
           2592	      5
           2593	     11
           2594	     18
           2595	     25
           2596	     32
           2597	     37
           2598	     44
           2599	     49
           2600	     56
           2601	     56
           2602	     56
           2603	     51
           2604	     41
           2605	     27
           2606	     13
           2607	      2
           2608	     -1
           2609	     -5
           2610	     -6
           2611	     -5
           2612	     -5
           2613	     -5
           2614	     -7
           2615	     -4
           2616	     -5
           2617	     -1
           2618	     -2
           2619	     -1
           2620	     -1
           2621	     -3
           2622	     -7
           2623	     -4
           2624	     -7
           2625	     -9
           2626	     -9
           2627	     -7
           2628	    -10
           2629	     -9
           2630	     -8
           2631	      7
           2632	     10
           2633	     16
           2634	     15
           2635	     28
           2636	     19
           2637	      8
           2638	     -3
           2639	     -4
           2640	    -17
           2641	    -17
           2642	    -22
           2643	    -17
           2644	    -26
           2645	    -21
           2646	    -22
           2647	    -16
           2648	    -13
           2649	     34
           2650	     97
           2651	    -70
           2652	    -70
           2653	    -40
           2654	    -23
           2655	    -18
           2656	    -21
           2657	    -20
           2658	    -25
           2659	    -16
           2660	    -21
           2661	    -18
           2662	    -16
           2663	    -11
           2664	    -15
           2665	     -7
           2666	     -6
           2667	     -4
           2668	      0
           2669	      7
           2670	     14
           2671	     21
           2672	     23
           2673	     32
           2674	     40
           2675	     47
           2676	     52
           2677	     56
           2678	     55
           2679	     58
           2680	     49
           2681	     36
           2682	     22
           2683	     12
           2684	      2
           2685	     -4
           2686	     -7
           2687	     -8
           2688	    -11
           2689	     -6
           2690	     -7
           2691	     -7
           2692	     -7
           2693	     -3
           2694	     -6
           2695	     -5
           2696	     -4
           2697	     -6
           2698	    -10
           2699	     -4
           2700	     -6
           2701	    -12
           2702	     -8
           2703	    -10
           2704	    -14
           2705	    -10
           2706	    -13
           2707	     -2
           2708	     12
           2709	      9
           2710	     11
           2711	     24
           2712	     22
           2713	     14
           2714	      0
           2715	     -5
           2716	    -18
           2717	    -20
           2718	    -18
           2719	    -19
           2720	    -23
           2721	    -23
           2722	    -21
           2723	    -20
           2724	    -12
           2725	     21
           2726	     89
           2727	      0
           2728	    -75
           2729	    -52
           2730	    -32
           2731	    -20
           2732	    -18
           2733	    -23
           2734	    -25
           2735	    -21
           2736	    -17
           2737	    -15
           2738	    -18
           2739	    -16
           2740	     -9
           2741	     -8
           2742	     -8
           2743	     -5
           2744	     -2
           2745	      4
           2746	      7
           2747	     14
           2748	     24
           2749	     29
           2750	     35
           2751	     41
           2752	     45
           2753	     50
           2754	     53
           2755	     55
           2756	     51
           2757	     43
           2758	     27
           2759	     15
           2760	      6
           2761	     -1
           2762	     -5
           2763	     -9
           2764	     -8
           2765	    -10
           2766	     -8
           2767	     -8
           2768	     -7
           2769	     -6
           2770	     -5
           2771	     -4
           2772	     -5
           2773	     -8
           2774	     -7
           2775	     -6
           2776	     -5
           2777	    -12
           2778	    -12
           2779	    -12
           2780	    -13
           2781	    -15
           2782	    -12
           2783	     -7
           2784	      5
           2785	      7
           2786	     14
           2787	     15
           2788	     27
           2789	     18
           2790	      7
           2791	     -2
           2792	     -1
           2793	    -18
           2794	    -21
           2795	    -26
           2796	    -19
           2797	    -24
           2798	    -18
           2799	    -24
           2800	    -14
           2801	     -5
           2802	     53
           2803	    101
           2804	    -76
           2805	    -69
           2806	    -34
           2807	    -11
           2808	    -17
           2809	    -24
           2810	    -22
           2811	    -22
           2812	    -20
           2813	    -20
           2814	    -14
           2815	    -17
           2816	    -11
           2817	    -13
           2818	     -5
           2819	     -8
           2820	     -1
           2821	      0
           2822	      7
           2823	     11
           2824	     21
           2825	     25
           2826	     35
           2827	     37
           2828	     46
           2829	     49
           2830	     52
           2831	     53
           2832	     49
           2833	     45
           2834	     32
           2835	     19
           2836	      8
           2837	      0
           2838	     -4
           2839	     -9
           2840	     -9
           2841	     -8
           2842	     -7
           2843	     -5
           2844	     -5
           2845	     -5
           2846	     -6
           2847	     -8
           2848	     -7
           2849	     -7
           2850	     -6
           2851	     -5
           2852	     -9
           2853	     -8
           2854	    -10
           2855	    -11
           2856	    -14
           2857	    -14
           2858	    -15
           2859	    -13
           2860	     -6
           2861	      6
           2862	      7
           2863	     13
           2864	     22
           2865	     20
           2866	     15
           2867	      0
           2868	     -1
           2869	    -15
           2870	    -22
           2871	    -21
           2872	    -21
           2873	    -23
           2874	    -22
           2875	    -20
           2876	    -26
           2877	    -16
           2878	     10
           2879	     57
           2880	      3
           2881	    -82
           2882	    -56
           2883	    -28
           2884	    -15
           2885	    -21
           2886	    -21
           2887	    -21
           2888	    -22
           2889	    -20
           2890	    -19
           2891	    -14
           2892	    -14
           2893	    -13
           2894	    -10
           2895	     -6
           2896	     -3
           2897	      1
           2898	      2
           2899	     11
           2900	     14
           2901	     25
           2902	     30
           2903	     36
           2904	     42
           2905	     47
           2906	     53
           2907	     58
           2908	     56
           2909	     53
           2910	     43
           2911	     29
           2912	     18
           2913	      6
           2914	     -1
           2915	     -7
           2916	     -8
           2917	     -6
           2918	     -7
           2919	     -8
           2920	     -5
           2921	     -7
           2922	     -5
           2923	     -2
           2924	     -4
           2925	     -5
           2926	     -2
           2927	     -8
           2928	     -5
           2929	     -6
           2930	     -8
           2931	    -10
           2932	     -9
           2933	    -11
           2934	    -13
           2935	     -8
           2936	      8
           2937	      9
           2938	     19
           2939	     15
           2940	     24
           2941	     21
           2942	      8
           2943	      0
           2944	     -4
           2945	    -21
           2946	    -16
           2947	    -20
           2948	    -17
           2949	    -24
           2950	    -19
           2951	    -24
           2952	     -9
           2953	     -6
           2954	     38
           2955	     88
           2956	    -75
           2957	    -63
           2958	    -40
           2959	    -22
           2960	    -19
           2961	    -21
           2962	    -18
           2963	    -21
           2964	    -15
           2965	    -20
           2966	    -17
           2967	    -15
           2968	     -8
           2969	     -6
           2970	     -8
           2971	     -5
           2972	      3
           2973	      4
           2974	     13
           2975	     11
           2976	     22
           2977	     28
           2978	     40
           2979	     47
           2980	     47
           2981	     49
           2982	     60
           2983	     59
           2984	     58
           2985	     50
           2986	     36
           2987	     17
           2988	     12
           2989	      2
           2990	     -3
           2991	     -6
           2992	     -8
           2993	     -5
           2994	     -5
           2995	     -6
           2996	     -8
           2997	     -2
           2998	     -3
           2999	     -4
           3000	     -6
           3001	     -6
           3002	    -10
           3003	     -5
           3004	     -6
           3005	    -11
           3006	    -13
           3007	     -9
           3008	    -13
           3009	    -11
           3010	    -10
           3011	     -2
           3012	      7
           3013	     13
           3014	     10
           3015	     24
           3016	     17
           3017	     10
           3018	     -4
           3019	     -2
           3020	    -16
           3021	    -23
           3022	    -27
           3023	    -20
           3024	    -28
           3025	    -20
           3026	    -26
           3027	    -15
           3028	    -11
           3029	     41
           3030	    112
           3031	    -58
           3032	    -69
           3033	    -44
           3034	    -26
           3035	    -19
           3036	    -21
           3037	    -21
           3038	    -25
           3039	    -17
           3040	    -19
           3041	    -14
           3042	    -15
           3043	    -11
           3044	     -9
           3045	     -5
           3046	     -7
           3047	      1
           3048	      0
           3049	      9
           3050	     11
           3051	     17
           3052	     26
           3053	     32
           3054	     41
           3055	     48
           3056	     49
           3057	     53
           3058	     56
           3059	     56
           3060	     49
           3061	     38
           3062	     24
           3063	     13
           3064	      1
           3065	      0
           3066	     -4
           3067	     -8
           3068	     -8
           3069	     -2
           3070	     -4
           3071	     -4
           3072	     -4
           3073	     -5
           3074	     -4
           3075	     -3
           3076	     -4
           3077	     -4
           3078	     -7
           3079	     -6
           3080	     -9
           3081	     -8
           3082	    -10
           3083	    -13
           3084	    -13
           3085	    -13
           3086	     -6
           3087	      8
           3088	     11
           3089	     14
           3090	     22
           3091	     21
           3092	     16
           3093	      2
           3094	      2
           3095	    -13
           3096	    -20
           3097	    -21
           3098	    -23
           3099	    -17
           3100	    -22
           3101	    -19
           3102	    -22
           3103	    -12
           3104	     16
           3105	     66
           3106	     13
           3107	    -75
           3108	    -50
           3109	    -23
           3110	    -12
           3111	    -18
           3112	    -19
           3113	    -19
           3114	    -19
           3115	    -18
           3116	    -17
           3117	    -17
           3118	    -14
           3119	    -11
           3120	     -9
           3121	     -4
           3122	     -1
           3123	      2
           3124	      6
           3125	     12
           3126	     16
           3127	     22
           3128	     32
           3129	     39
           3130	     43
           3131	     50
           3132	     52
           3133	     55
           3134	     56
           3135	     51
           3136	     41
           3137	     29
           3138	     16
           3139	      5
           3140	     -1
           3141	     -4
           3142	     -6
           3143	    -10
           3144	     -9
           3145	     -6
           3146	     -7
           3147	     -6
           3148	     -5
           3149	     -3
           3150	     -4
           3151	     -6
           3152	     -8
           3153	     -8
           3154	     -7
           3155	     -9
           3156	    -10
           3157	    -11
           3158	    -11
           3159	    -10
           3160	     -9
           3161	     -3
           3162	     10
           3163	     13
           3164	     14
           3165	     21
           3166	     19
           3167	     18
           3168	      2
           3169	      1
           3170	    -13
           3171	    -20
           3172	    -20
           3173	    -22
           3174	    -22
           3175	    -21
           3176	    -19
           3177	    -20
           3178	    -13
           3179	     13
           3180	     60
           3181	     -1
           3182	    -79
           3183	    -52
           3184	    -28
           3185	    -16
           3186	    -18
           3187	    -22
           3188	    -20
           3189	    -18
           3190	    -16
           3191	    -16
           3192	    -15
           3193	    -14
           3194	    -11
           3195	     -7
           3196	     -5
           3197	      0
           3198	      2
           3199	      8
           3200	     12
           3201	     18
           3202	     24
           3203	     31
           3204	     43
           3205	     45
           3206	     52
           3207	     53
           3208	     59
           3209	     58
           3210	     53
           3211	     45
           3212	     30
           3213	     17
           3214	      3
           3215	     -1
           3216	     -5
           3217	     -8
           3218	     -5
           3219	     -5
           3220	     -7
           3221	     -6
           3222	     -7
           3223	     -5
           3224	     -5
           3225	     -6
           3226	     -4
           3227	     -8
           3228	     -6
           3229	    -10
           3230	     -9
           3231	    -13
           3232	     -7
           3233	    -12
           3234	    -11
           3235	     -6
           3236	      9
           3237	      9
           3238	     10
           3239	     21
           3240	     21
           3241	     19
           3242	      0
           3243	      0
           3244	    -16
           3245	    -22
           3246	    -21
           3247	    -22
           3248	    -26
           3249	    -23
           3250	    -19
           3251	    -21
           3252	    -11
           3253	     17
           3254	     70
           3255	     13
           3256	    -78
           3257	    -55
           3258	    -30
           3259	    -24
           3260	    -22
           3261	    -22
           3262	    -18
           3263	    -18
           3264	    -20
           3265	    -18
           3266	    -13
           3267	    -16
           3268	    -11
           3269	     -9
           3270	     -5
           3271	     -3
           3272	      2
           3273	      4
           3274	      9
           3275	     19
           3276	     22
           3277	     29
           3278	     38
           3279	     46
           3280	     47
           3281	     53
           3282	     56
           3283	     56
           3284	     56
           3285	     41
           3286	     30
           3287	     14
           3288	      1
           3289	     -3
           3290	     -5
           3291	     -7
           3292	     -7
           3293	     -9
           3294	     -7
           3295	     -8
           3296	     -5
           3297	     -4
           3298	     -5
           3299	     -7
           3300	     -7
           3301	     -7
           3302	     -7
           3303	     -9
           3304	     -8
           3305	    -11
           3306	     -8
           3307	    -11
           3308	    -10
           3309	     -5
           3310	      7
           3311	     10
           3312	     15
           3313	     18
           3314	     25
           3315	     19
           3316	      4
           3317	      0
           3318	     -5
           3319	    -19
           3320	    -19
           3321	    -23
           3322	    -20
           3323	    -23
           3324	    -20
           3325	    -22
           3326	    -12
           3327	      4
           3328	     58
           3329	     71
           3330	    -76
           3331	    -62
           3332	    -33
           3333	    -15
           3334	    -19
           3335	    -21
           3336	    -19
           3337	    -22
           3338	    -18
           3339	    -20
           3340	    -15
           3341	    -15
           3342	    -11
           3343	    -13
           3344	     -7
           3345	     -6
           3346	      1
           3347	      3
           3348	     12
           3349	     16
           3350	     22
           3351	     29
           3352	     38
           3353	     41
           3354	     48
           3355	     50
           3356	     54
           3357	     55
           3358	     53
           3359	     42
           3360	     30
           3361	     16
           3362	      6
           3363	     -1
           3364	     -6
           3365	     -9
           3366	     -7
           3367	     -6
           3368	     -4
           3369	     -7
           3370	     -7
           3371	     -4
           3372	     -3
           3373	     -6
           3374	     -5
           3375	     -5
           3376	     -5
           3377	     -7
           3378	     -8
           3379	    -10
           3380	     -9
           3381	    -12
           3382	    -12
           3383	    -10
           3384	      2
           3385	      7
           3386	     12
           3387	     12
           3388	     25
           3389	     18
           3390	     13
           3391	     -1
           3392	     -1
           3393	    -17
           3394	    -22
           3395	    -24
           3396	    -19
           3397	    -22
           3398	    -21
           3399	    -25
           3400	    -15
           3401	    -15
           3402	     35
           3403	     88
           3404	    -88
           3405	    -85
           3406	    -44
           3407	    -18
           3408	    -18
           3409	    -24
           3410	    -21
           3411	    -24
           3412	    -18
           3413	    -20
           3414	    -16
           3415	    -17
           3416	    -12
           3417	    -13
           3418	     -8
           3419	     -6
           3420	     -2
           3421	      1
           3422	      5
           3423	     10
           3424	     20
           3425	     25
           3426	     36
           3427	     41
           3428	     48
           3429	     50
           3430	     55
           3431	     57
           3432	     54
           3433	     46
           3434	     34
           3435	     20
           3436	      9
           3437	      0
           3438	     -4
           3439	     -7
           3440	    -10
           3441	     -8
           3442	    -11
           3443	     -9
           3444	     -9
           3445	     -8
           3446	     -7
           3447	     -8
           3448	     -8
           3449	     -8
           3450	    -10
           3451	     -7
           3452	     -8
           3453	     -9
           3454	    -13
           3455	    -12
           3456	    -15
           3457	    -13
           3458	    -10
           3459	      6
           3460	      7
           3461	     12
           3462	     14
           3463	     23
           3464	     17
           3465	      3
           3466	     -4
           3467	    -11
           3468	    -23
           3469	    -20
           3470	    -22
           3471	    -20
           3472	    -23
           3473	    -22
           3474	    -25
           3475	    -11
           3476	     -4
           3477	     41
           3478	     67
           3479	    -90
           3480	    -74
           3481	    -41
           3482	    -18
           3483	    -20
           3484	    -23
           3485	    -18
           3486	    -24
           3487	    -20
           3488	    -20
           3489	    -13
           3490	    -16
           3491	     -8
           3492	    -10
           3493	     -6
           3494	     -7
           3495	      0
           3496	      5
           3497	     11
           3498	     15
           3499	     20
           3500	     28
           3501	     41
           3502	     41
           3503	     48
           3504	     56
           3505	     58
           3506	     60
           3507	     56
           3508	     46
           3509	     31
           3510	     17
           3511	      7
           3512	     -3
           3513	     -6
           3514	     -8
           3515	    -12
           3516	    -12
           3517	    -11
           3518	     -8
           3519	     -6
           3520	     -8
           3521	     -8
           3522	    -10
           3523	    -10
           3524	     -9
           3525	    -10
           3526	     -9
           3527	     -8
           3528	    -12
           3529	    -10
           3530	    -16
           3531	    -13
           3532	    -11
           3533	     -2
           3534	      7
           3535	      9
           3536	      8
           3537	     24
           3538	     16
           3539	      9
           3540	     -3
           3541	     -3
           3542	    -20
           3543	    -20
           3544	    -27
           3545	    -23
           3546	    -23
           3547	    -24
           3548	    -22
           3549	    -19
           3550	    -16
           3551	     19
           3552	     89
           3553	    -36
           3554	    -75
           3555	    -55
           3556	    -37
           3557	    -23
           3558	    -25
           3559	    -22
           3560	    -24
           3561	    -22
           3562	    -20
           3563	    -16
           3564	    -18
           3565	     -9
           3566	    -13
           3567	     -6
           3568	     -9
           3569	     -1
           3570	      3
           3571	      2
           3572	     13
           3573	     19
           3574	     24
           3575	     31
           3576	     39
           3577	     49
           3578	     53
           3579	     58
           3580	     57
           3581	     60
           3582	     53
           3583	     38
           3584	     28
           3585	     12
           3586	     -2
           3587	     -5
           3588	     -6
           3589	     -9
           3590	    -13
           3591	     -9
           3592	     -5
           3593	     -7
           3594	     -9
           3595	     -9
           3596	     -6
           3597	     -6
           3598	     -6
           3599	     -7
           3600	     -7
           3601	     -8
           3602	    -10
           3603	     -9
           3604	     -9
           3605	    -10
           3606	    -12
           3607	    -11
           3608	     -3
           3609	      9
           3610	     10
           3611	     11
           3612	     23
           3613	     19
           3614	     13
           3615	      0
           3616	     -1
           3617	    -14
           3618	    -21
           3619	    -23
           3620	    -21
           3621	    -22
           3622	    -23
           3623	    -23
           3624	    -21
           3625	    -13
           3626	     26
           3627	     94
           3628	    -11
           3629	    -73
           3630	    -50
           3631	    -28
           3632	    -17
           3633	    -19
           3634	    -20
           3635	    -20
           3636	    -16
           3637	    -16
           3638	    -17
           3639	    -14
           3640	    -11
           3641	    -13
           3642	     -9
           3643	     -5
           3644	     -2
           3645	      1
           3646	      8
           3647	     12
           3648	     20
           3649	     24
           3650	     33
           3651	     39
           3652	     48
           3653	     51
           3654	     55
           3655	     56
           3656	     59
           3657	     52
           3658	     39
           3659	     25
           3660	     12
           3661	      2
           3662	     -5
           3663	     -8
           3664	     -9
           3665	     -9
           3666	    -10
           3667	     -8
           3668	     -9
           3669	     -6
           3670	     -5
           3671	     -5
           3672	     -5
           3673	     -6
           3674	     -7
           3675	     -5
           3676	     -5
           3677	     -7
           3678	    -10
           3679	     -8
           3680	    -10
           3681	    -10
           3682	    -12
           3683	    -14
           3684	     -8
           3685	      8
           3686	      7
           3687	     13
           3688	     15
           3689	     22
           3690	     18
           3691	      5
           3692	     -1
           3693	     -6
           3694	    -23
           3695	    -20
           3696	    -22
           3697	    -17
           3698	    -21
           3699	    -17
           3700	    -23
           3701	    -10
           3702	     -5
           3703	     42
           3704	     62
           3705	    -97
           3706	    -75
           3707	    -34
           3708	    -12
           3709	    -17
           3710	    -22
           3711	    -15
           3712	    -18
           3713	    -15
           3714	    -17
           3715	    -14
           3716	    -14
           3717	    -10
           3718	     -9
           3719	     -5
           3720	     -3
           3721	      1
           3722	      4
           3723	     11
           3724	     13
           3725	     24
           3726	     31
           3727	     39
           3728	     45
           3729	     53
           3730	     57
           3731	     60
           3732	     60
           3733	     58
           3734	     49
           3735	     34
           3736	     21
           3737	      9
           3738	      0
           3739	     -5
           3740	     -8
           3741	     -9
           3742	    -10
           3743	     -8
           3744	     -8
           3745	     -7
           3746	     -6
           3747	     -7
           3748	     -6
           3749	     -7
           3750	     -6
           3751	     -8
           3752	     -7
           3753	     -8
           3754	    -10
           3755	    -12
           3756	    -12
           3757	    -13
           3758	    -10
           3759	    -14
           3760	    -13
           3761	     -8
           3762	      6
           3763	      4
           3764	     11
           3765	     12
           3766	     18
           3767	     15
           3768	      0
           3769	     -5
           3770	    -13
           3771	    -25
           3772	    -19
           3773	    -25
           3774	    -21
           3775	    -28
           3776	    -20
           3777	    -24
           3778	    -15
           3779	     -8
           3780	     39
           3781	     64
           3782	    -93
           3783	    -76
           3784	    -43
           3785	    -23
           3786	    -22
           3787	    -21
           3788	    -22
           3789	    -25
