       sample #	    ECG
           1934	    -21
           1935	    -12
           1936	     -8
           1937	     -5
           1938	      3
           1939	     17
           1940	     24
           1941	     20
           1942	     12
           1943	     -2
           1944	    -11
           1945	    -27
           1946	    -32
           1947	    -30
           1948	    -29
           1949	    -37
           1950	    -39
           1951	    -38
           1952	    -37
           1953	    -38
           1954	    -30
           1955	      1
           1956	    184
           1957	    490
           1958	    373
           1959	   -103
           1960	   -352
           1961	   -404
           1962	   -290
           1963	   -118
           1964	    -61
           1965	    -43
           1966	    -29
           1967	    -20
           1968	    -14
           1969	    -12
           1970	     -7
           1971	     -7
           1972	    -10
           1973	     -6
           1974	     -2
           1975	      2
           1976	      4
           1977	      3
           1978	      6
           1979	     10
           1980	     14
           1981	     19
           1982	     26
           1983	     36
           1984	     48
           1985	     51
           1986	     53
           1987	     58
           1988	     61
           1989	     58
           1990	     50
           1991	     38
           1992	     26
           1993	     13
           1994	      3
           1995	     -6
           1996	    -11
           1997	    -20
           1998	    -26
           1999	    -31
           2000	    -35
           2001	    -44
           2002	    -42
           2003	    -40
           2004	    -42
           2005	    -43
           2006	    -42
           2007	    -42
           2008	    -38
           2009	    -35
           2010	    -30
           2011	    -32
           2012	    -29
           2013	    -28
           2014	    -24
           2015	    -22
           2016	    -16
           2017	    -21
           2018	    -20
           2019	    -20
           2020	    -18
           2021	    -22
           2022	    -20
           2023	    -18
           2024	    -16
           2025	    -20
           2026	    -16
           2027	    -21
           2028	    -13
           2029	     -8
           2030	     -4
           2031	      1
           2032	      8
           2033	     20
           2034	     26
           2035	     18
           2036	      6
           2037	     -1
           2038	     -7
           2039	    -19
           2040	    -24
           2041	    -26
           2042	    -27
           2043	    -30
           2044	    -32
           2045	    -31
           2046	    -30
           2047	    -30
           2048	    -20
           2049	     48
           2050	    316
           2051	    542
           2052	    250
           2053	   -149
           2054	   -318
           2055	   -334
           2056	   -186
           2057	    -78
           2058	    -48
           2059	    -24
           2060	    -14
           2061	    -11
           2062	     -6
           2063	     -6
           2064	     -4
           2065	     -2
           2066	      2
           2067	      1
           2068	      5
           2069	      9
           2070	     11
           2071	     12
           2072	     17
           2073	     19
           2074	     27
           2075	     32
           2076	     40
           2077	     46
           2078	     56
           2079	     64
           2080	     72
           2081	     70
           2082	     72
           2083	     69
           2084	     64
           2085	     56
           2086	     42
           2087	     28
           2088	     20
           2089	     10
           2090	      3
           2091	     -4
           2092	     -6
           2093	    -12
           2094	    -15
           2095	    -18
           2096	    -20
           2097	    -23
           2098	    -21
           2099	    -26
           2100	    -27
           2101	    -28
           2102	    -27
           2103	    -28
           2104	    -26
           2105	    -22
           2106	    -19
           2107	    -16
           2108	    -12
           2109	    -12
           2110	     -7
           2111	     -6
           2112	     -6
           2113	     -6
           2114	     -6
           2115	     -3
           2116	     -4
           2117	     -6
           2118	     -6
           2119	     -6
           2120	     -6
           2121	     -8
           2122	     -8
           2123	    -10
           2124	     -7
           2125	     -8
           2126	     -8
           2127	     -8
           2128	     -8
           2129	     -8
           2130	     -2
           2131	      2
           2132	      9
           2133	     16
           2134	     22
           2135	     29
           2136	     29
           2137	     22
           2138	     16
           2139	      7
           2140	     -1
           2141	     -8
           2142	    -14
           2143	    -18
           2144	    -18
           2145	    -20
           2146	    -19
           2147	    -18
           2148	    -15
           2149	    -15
           2150	      2
           2151	    141
           2152	    456
           2153	    497
           2154	    115
           2155	   -193
           2156	   -284
           2157	   -230
           2158	    -99
           2159	    -53
           2160	    -26
           2161	    -13
           2162	     -7
           2163	     -3
           2164	      2
           2165	      5
           2166	      4
           2167	      4
           2168	      9
           2169	      8
           2170	      8
           2171	      9
           2172	     14
           2173	     11
           2174	     15
           2175	     14
           2176	     20
           2177	     25
           2178	     29
           2179	     34
           2180	     42
           2181	     50
           2182	     57
           2183	     57
           2184	     58
           2185	     54
           2186	     46
           2187	     35
           2188	     30
           2189	     16
           2190	      8
           2191	     -2
           2192	    -12
           2193	    -16
           2194	    -18
           2195	    -22
           2196	    -26
           2197	    -27
           2198	    -30
           2199	    -38
           2200	    -42
           2201	    -48
           2202	    -45
           2203	    -49
           2204	    -43
           2205	    -42
           2206	    -40
           2207	    -37
           2208	    -36
           2209	    -36
           2210	    -28
           2211	    -24
           2212	    -23
           2213	    -24
           2214	    -22
           2215	    -22
           2216	    -16
           2217	    -16
           2218	    -16
           2219	    -20
           2220	    -19
           2221	    -17
           2222	    -16
           2223	    -20
           2224	    -20
           2225	    -20
           2226	    -20
           2227	    -24
           2228	    -18
           2229	    -19
           2230	    -22
           2231	    -21
           2232	    -17
           2233	    -20
           2234	    -14
           2235	     -8
           2236	     -7
           2237	      0
           2238	     14
           2239	     20
           2240	     26
           2241	     17
           2242	      3
           2243	     -4
           2244	     -2
           2245	    -13
           2246	    -16
           2247	    -21
           2248	    -24
           2249	    -23
           2250	    -29
           2251	    -28
           2252	    -24
           2253	    -22
           2254	    -15
           2255	     42
           2256	    282
           2257	    504
           2258	    238
           2259	   -184
           2260	   -364
           2261	   -370
           2262	   -213
           2263	    -92
           2264	    -53
           2265	    -28
           2266	    -20
           2267	    -11
           2268	     -8
           2269	     -8
           2270	     -7
           2271	     -6
           2272	     -5
           2273	      0
           2274	      2
           2275	      4
           2276	      5
           2277	      8
           2278	     13
           2279	     16
           2280	     16
           2281	     22
           2282	     32
           2283	     37
           2284	     46
           2285	     48
           2286	     58
           2287	     62
           2288	     60
           2289	     50
           2290	     46
           2291	     37
           2292	     25
           2293	     16
           2294	      8
           2295	     -2
           2296	     -3
           2297	    -14
           2298	    -24
           2299	    -26
           2300	    -26
           2301	    -32
           2302	    -36
           2303	    -32
           2304	    -34
           2305	    -38
           2306	    -37
           2307	    -32
           2308	    -25
           2309	    -32
           2310	    -24
           2311	    -24
           2312	    -26
           2313	    -19
           2314	    -13
           2315	    -14
           2316	    -15
           2317	    -18
           2318	    -14
           2319	     -7
           2320	     -6
           2321	     -9
           2322	    -14
           2323	    -10
           2324	    -16
           2325	     -8
           2326	     -6
           2327	    -16
           2328	    -10
           2329	    -12
           2330	    -15
           2331	     -1
           2332	     -1
           2333	     -1
           2334	     18
           2335	     20
           2336	     32
           2337	     33
           2338	     18
           2339	     10
           2340	      4
           2341	    -10
           2342	    -19
           2343	    -19
           2344	    -26
           2345	    -19
           2346	    -19
           2347	    -28
           2348	    -27
           2349	    -32
           2350	    -34
           2351	    -10
           2352	    186
           2353	    544
           2354	    461
           2355	    -61
           2356	   -362
           2357	   -414
           2358	   -293
           2359	   -126
           2360	    -68
           2361	    -36
           2362	    -40
           2363	    -34
           2364	    -20
           2365	    -15
           2366	    -15
           2367	    -16
           2368	     -8
           2369	    -12
           2370	    -14
           2371	     -1
           2372	      2
           2373	    -16
           2374	    -12
           2375	      2
           2376	     10
           2377	     24
           2378	     36
           2379	     37
           2380	     45
           2381	     54
           2382	     67
           2383	     72
           2384	     68
           2385	     56
           2386	     40
           2387	     37
           2388	     24
           2389	     15
           2390	     -8
           2391	    -22
           2392	    -24
           2393	    -40
           2394	    -39
           2395	    -44
           2396	    -55
           2397	    -56
           2398	    -65
           2399	    -58
           2400	    -54
           2401	    -52
           2402	    -45
           2403	    -43
           2404	    -40
           2405	    -29
           2406	    -27
           2407	    -32
           2408	    -35
           2409	    -32
           2410	    -22
           2411	    -15
           2412	    -11
           2413	    -12
           2414	    -13
           2415	    -18
           2416	    -19
           2417	    -21
           2418	    -18
           2419	    -16
           2420	    -18
           2421	    -19
           2422	    -15
           2423	    -16
           2424	    -10
           2425	     -3
           2426	      8
           2427	      8
           2428	     22
           2429	     31
           2430	     27
           2431	     16
           2432	     10
           2433	     -5
           2434	    -19
           2435	    -30
           2436	    -36
           2437	    -38
           2438	    -40
           2439	    -43
           2440	    -39
           2441	    -35
           2442	    -37
           2443	    -32
           2444	     50
           2445	    371
           2446	    659
           2447	    313
           2448	   -203
           2449	   -380
           2450	   -360
           2451	   -184
           2452	    -63
           2453	    -30
           2454	      1
           2455	     15
           2456	     14
           2457	     26
           2458	     25
           2459	     26
           2460	     22
           2461	     30
           2462	     32
           2463	     41
           2464	     43
           2465	     51
           2466	     53
           2467	     59
           2468	     61
           2469	     66
           2470	     69
           2471	     83
           2472	     90
           2473	     98
           2474	    104
           2475	    104
           2476	    101
           2477	    104
           2478	     91
           2479	     88
           2480	     69
           2481	     54
           2482	     42
           2483	     32
           2484	     16
           2485	      8
           2486	     -5
           2487	    -11
           2488	    -13
           2489	    -24
           2490	    -33
           2491	    -37
           2492	    -38
           2493	    -31
           2494	    -34
           2495	    -29
           2496	    -28
           2497	    -24
           2498	    -21
           2499	    -12
           2500	    -15
           2501	    -13
           2502	    -12
           2503	    -12
           2504	    -11
           2505	     -9
           2506	    -16
           2507	    -17
           2508	    -20
           2509	    -21
           2510	    -22
           2511	    -18
           2512	    -22
           2513	    -21
           2514	    -26
           2515	    -23
           2516	    -16
           2517	     -6
           2518	     -5
           2519	      1
           2520	     16
           2521	     17
           2522	      4
           2523	     -5
           2524	    -21
           2525	    -28
           2526	    -38
           2527	    -43
           2528	    -46
           2529	    -44
           2530	    -44
           2531	    -42
           2532	    -40
           2533	    -32
           2534	    -32
           2535	     83
           2536	    461
           2537	    632
           2538	    158
           2539	   -272
           2540	   -398
           2541	   -354
           2542	   -178
           2543	    -91
           2544	    -67
           2545	    -46
           2546	    -34
           2547	    -30
           2548	    -30
           2549	    -19
           2550	    -19
           2551	    -21
           2552	    -18
           2553	    -15
           2554	    -15
           2555	     -5
           2556	     -1
           2557	      1
           2558	      2
           2559	     14
           2560	     20
           2561	     24
           2562	     26
           2563	     38
           2564	     51
           2565	     57
           2566	     64
           2567	     69
           2568	     59
           2569	     52
           2570	     46
           2571	     32
           2572	     16
           2573	      5
           2574	     -7
           2575	    -16
           2576	    -32
           2577	    -32
           2578	    -36
           2579	    -42
           2580	    -47
           2581	    -47
           2582	    -53
           2583	    -51
           2584	    -50
           2585	    -48
           2586	    -54
           2587	    -50
           2588	    -50
           2589	    -46
           2590	    -52
           2591	    -46
           2592	    -40
           2593	    -36
           2594	    -35
           2595	    -32
           2596	    -31
           2597	    -32
           2598	    -32
           2599	    -34
           2600	    -38
           2601	    -26
           2602	    -32
           2603	    -42
           2604	    -36
           2605	    -20
           2606	    -13
           2607	     -8
           2608	     -8
           2609	      6
           2610	      5
           2611	     -1
           2612	     -8
           2613	    -13
           2614	    -26
           2615	    -37
           2616	    -42
           2617	    -41
           2618	    -45
           2619	    -43
           2620	    -46
           2621	    -44
           2622	    -44
           2623	    -31
           2624	     79
           2625	    440
           2626	    626
           2627	    191
           2628	   -241
           2629	   -365
           2630	   -328
           2631	   -159
           2632	    -79
           2633	    -51
           2634	    -35
           2635	    -28
           2636	    -22
           2637	    -16
           2638	    -16
           2639	    -14
           2640	    -13
           2641	    -10
           2642	    -12
           2643	     -9
           2644	     -8
           2645	     -3
           2646	     -1
           2647	      2
           2648	      4
           2649	     12
           2650	     18
           2651	     25
           2652	     30
           2653	     42
           2654	     49
           2655	     58
           2656	     62
           2657	     64
           2658	     58
           2659	     54
           2660	     42
           2661	     27
           2662	     12
           2663	      2
           2664	    -10
           2665	    -15
           2666	    -22
           2667	    -25
           2668	    -27
           2669	    -28
           2670	    -32
           2671	    -32
           2672	    -36
           2673	    -35
           2674	    -35
           2675	    -37
           2676	    -42
           2677	    -42
           2678	    -44
           2679	    -40
           2680	    -40
           2681	    -38
           2682	    -36
           2683	    -32
           2684	    -30
           2685	    -27
           2686	    -26
           2687	    -20
           2688	    -16
           2689	    -20
           2690	    -24
           2691	    -15
           2692	     -7
           2693	     -5
           2694	     -5
           2695	      5
           2696	     20
           2697	     20
           2698	     13
           2699	      8
           2700	      0
           2701	    -11
           2702	    -23
           2703	    -26
           2704	    -30
           2705	    -35
           2706	    -38
           2707	    -38
           2708	    -38
           2709	    -34
           2710	    -26
           2711	     34
           2712	    289
           2713	    524
           2714	    244
           2715	   -170
           2716	   -344
           2717	   -362
           2718	   -212
           2719	    -86
           2720	    -56
           2721	    -27
           2722	    -20
           2723	    -21
           2724	    -13
           2725	     -7
           2726	     -6
           2727	      0
           2728	      2
           2729	     -4
           2730	     -6
           2731	     -6
           2732	     -3
           2733	     12
           2734	     16
           2735	     15
           2736	     22
           2737	     30
           2738	     36
           2739	     49
           2740	     58
           2741	     68
           2742	     76
           2743	     77
           2744	     78
           2745	     81
           2746	     72
           2747	     49
           2748	     32
           2749	     18
           2750	      4
           2751	     -4
           2752	    -23
           2753	    -32
           2754	    -34
           2755	    -42
           2756	    -40
           2757	    -40
           2758	    -44
           2759	    -58
           2760	    -58
           2761	    -53
           2762	    -57
           2763	    -56
           2764	    -56
           2765	    -69
           2766	    -61
           2767	    -52
           2768	    -65
           2769	    -66
           2770	    -53
           2771	    -46
           2772	    -50
           2773	    -38
           2774	    -50
           2775	    -53
           2776	    -37
           2777	    -32
           2778	    -22
           2779	    -12
           2780	     -7
           2781	      2
           2782	     -2
           2783	     -7
           2784	    -12
           2785	    -19
           2786	    -40
           2787	    -48
           2788	    -51
           2789	    -56
           2790	    -48
           2791	    -46
           2792	    -60
           2793	    -60
           2794	    -48
           2795	    -46
           2796	     81
           2797	    477
           2798	    604
           2799	     86
           2800	   -370
           2801	   -472
           2802	   -392
           2803	   -189
           2804	    -94
           2805	    -68
           2806	    -40
           2807	    -23
           2808	    -28
           2809	    -24
           2810	    -21
           2811	    -16
           2812	    -14
           2813	     -7
           2814	     -8
           2815	      1
           2816	     -2
           2817	     -1
           2818	      4
           2819	      8
           2820	     20
           2821	     32
           2822	     34
           2823	     48
           2824	     54
           2825	     62
           2826	     77
           2827	     91
           2828	     81
           2829	     76
           2830	     71
           2831	     58
           2832	     36
           2833	     26
           2834	     -4
           2835	    -20
           2836	    -28
           2837	    -40
           2838	    -42
           2839	    -51
           2840	    -56
           2841	    -63
           2842	    -68
           2843	    -67
           2844	    -69
           2845	    -66
           2846	    -65
           2847	    -58
           2848	    -53
           2849	    -52
           2850	    -53
           2851	    -45
           2852	    -44
           2853	    -40
           2854	    -42
           2855	    -40
           2856	    -40
           2857	    -40
           2858	    -40
           2859	    -37
           2860	    -40
           2861	    -40
           2862	    -44
           2863	    -38
           2864	    -28
           2865	    -16
           2866	    -11
           2867	     -8
           2868	      1
           2869	      6
           2870	     -6
           2871	    -16
           2872	    -26
           2873	    -40
           2874	    -46
           2875	    -46
           2876	    -53
           2877	    -53
           2878	    -54
           2879	    -48
           2880	    -48
           2881	    -48
           2882	    -32
           2883	    148
           2884	    560
           2885	    592
           2886	     48
           2887	   -341
           2888	   -416
           2889	   -318
           2890	   -146
           2891	    -86
           2892	    -58
           2893	    -43
           2894	    -38
           2895	    -28
           2896	    -29
           2897	    -24
           2898	    -20
           2899	    -18
           2900	    -16
           2901	     -9
           2902	     -8
           2903	     -6
           2904	     -3
           2905	      4
           2906	      9
           2907	     17
           2908	     20
           2909	     30
           2910	     38
           2911	     50
           2912	     60
           2913	     70
           2914	     72
           2915	     76
           2916	     73
           2917	     68
           2918	     56
           2919	     43
           2920	     24
           2921	     12
           2922	     -2
           2923	     -8
           2924	    -18
           2925	    -20
           2926	    -23
           2927	    -24
           2928	    -29
           2929	    -31
           2930	    -34
           2931	    -32
           2932	    -36
           2933	    -38
           2934	    -40
           2935	    -37
           2936	    -38
           2937	    -35
           2938	    -35
           2939	    -29
           2940	    -28
           2941	    -21
           2942	    -20
           2943	    -18
           2944	    -15
           2945	    -15
           2946	    -18
           2947	    -16
           2948	    -15
           2949	    -13
           2950	    -15
           2951	    -12
           2952	    -14
           2953	     -8
           2954	     -3
           2955	      5
           2956	     10
           2957	     18
           2958	     28
           2959	     35
           2960	     29
           2961	     22
           2962	     16
           2963	     10
           2964	     -4
           2965	     -8
           2966	    -13
           2967	    -17
           2968	    -20
           2969	    -21
           2970	    -20
           2971	    -15
           2972	    -16
           2973	     -7
           2974	    100
           2975	    417
           2976	    550
           2977	    193
           2978	   -148
           2979	   -268
           2980	   -252
           2981	   -116
           2982	    -52
           2983	    -28
           2984	    -13
           2985	     -2
           2986	      3
           2987	      5
           2988	      8
           2989	     12
           2990	     10
           2991	     16
           2992	     15
           2993	     15
           2994	     22
           2995	     24
           2996	     21
           2997	     28
           2998	     32
           2999	     42
           3000	     42
           3001	     46
           3002	     56
           3003	     63
           3004	     68
           3005	     76
           3006	     81
           3007	     84
           3008	     81
           3009	     75
           3010	     62
           3011	     42
           3012	     30
           3013	     24
           3014	     16
           3015	     12
           3016	     10
           3017	      0
           3018	    -10
           3019	     -8
           3020	     -8
           3021	    -11
           3022	    -14
           3023	    -15
           3024	    -24
           3025	    -32
           3026	    -27
           3027	    -27
           3028	    -36
           3029	    -32
           3030	    -26
           3031	    -29
           3032	    -32
           3033	    -26
           3034	    -28
           3035	    -24
           3036	    -19
           3037	    -15
           3038	    -16
           3039	    -14
           3040	    -12
           3041	    -19
           3042	    -19
           3043	    -10
           3044	    -16
           3045	    -16
           3046	     -8
           3047	     -5
           3048	     -3
           3049	      5
           3050	     12
           3051	     25
           3052	     25
           3053	     14
           3054	      6
           3055	     -4
           3056	    -16
           3057	    -20
           3058	    -23
           3059	    -30
           3060	    -26
           3061	    -24
           3062	    -32
           3063	    -30
           3064	    -26
           3065	    -20
           3066	     46
           3067	    324
           3068	    552
           3069	    226
           3070	   -190
           3071	   -342
           3072	   -346
           3073	   -189
           3074	    -78
           3075	    -42
           3076	    -26
           3077	    -16
           3078	     -8
           3079	     -6
           3080	     -1
           3081	     -1
           3082	      2
           3083	      9
           3084	      4
           3085	      8
           3086	      8
           3087	     13
           3088	      8
           3089	      6
           3090	     21
           3091	     34
           3092	     40
           3093	     40
           3094	     49
           3095	     66
           3096	     68
           3097	     74
           3098	     73
           3099	     69
           3100	     65
           3101	     56
           3102	     44
           3103	     26
           3104	     10
           3105	      6
           3106	     -8
           3107	    -16
           3108	    -20
           3109	    -26
           3110	    -30
           3111	    -32
           3112	    -40
           3113	    -37
           3114	    -37
           3115	    -41
           3116	    -43
           3117	    -40
           3118	    -39
           3119	    -34
           3120	    -30
           3121	    -30
           3122	    -28
           3123	    -19
           3124	    -16
           3125	    -20
           3126	    -18
           3127	    -14
           3128	    -18
           3129	    -15
           3130	    -16
           3131	    -14
           3132	    -15
           3133	    -14
           3134	    -15
           3135	     -8
           3136	     -4
           3137	     -1
           3138	      8
           3139	     17
           3140	     24
           3141	     40
           3142	     33
           3143	     16
           3144	      6
           3145	     -2
           3146	     -8
           3147	    -19
           3148	    -18
           3149	     -1
           3150	    -15
           3151	    -28
           3152	    -38
           3153	    -31
           3154	    -24
           3155	      2
           3156	    232
           3157	    608
           3158	    464
           3159	    -91
           3160	   -374
           3161	   -393
           3162	   -263
           3163	   -106
           3164	    -64
           3165	    -32
           3166	    -24
           3167	    -22
           3168	    -12
           3169	     -4
           3170	     -8
           3171	     -4
           3172	     -4
           3173	     -2
           3174	     -1
           3175	      8
           3176	      3
           3177	     10
           3178	     13
           3179	     22
           3180	     24
           3181	     35
           3182	     39
           3183	     51
           3184	     56
           3185	     70
           3186	     74
           3187	     71
           3188	     62
           3189	     66
           3190	     63
           3191	     55
           3192	     38
           3193	     22
           3194	      1
           3195	    -10
           3196	    -26
           3197	    -36
           3198	    -43
           3199	    -40
           3200	    -39
           3201	    -46
           3202	    -56
           3203	    -48
           3204	    -46
           3205	    -48
           3206	    -48
           3207	    -43
           3208	    -39
           3209	    -40
           3210	    -35
           3211	    -27
           3212	    -28
           3213	    -24
           3214	    -17
           3215	    -12
           3216	    -23
           3217	    -29
           3218	    -32
           3219	    -32
           3220	    -38
           3221	    -35
           3222	    -35
           3223	    -35
           3224	    -37
           3225	    -36
           3226	    -34
           3227	    -22
           3228	    -22
           3229	    -15
           3230	     -5
           3231	      2
           3232	     21
           3233	     22
           3234	      6
           3235	      1
           3236	    -18
           3237	    -45
           3238	    -59
           3239	    -48
           3240	    -44
           3241	    -38
           3242	    -38
           3243	    -39
           3244	    -40
           3245	    -38
           3246	    -36
           3247	     15
           3248	    288
           3249	    616
           3250	    394
           3251	    -93
           3252	   -321
           3253	   -343
           3254	   -212
           3255	    -87
           3256	    -54
           3257	    -28
           3258	    -18
           3259	     -9
           3260	    -12
           3261	     -7
           3262	     -2
           3263	      2
           3264	      2
           3265	      3
           3266	     -4
           3267	      5
           3268	      5
           3269	      9
           3270	     17
           3271	     19
           3272	     24
           3273	     38
           3274	     31
           3275	     36
           3276	     50
           3277	     52
           3278	     63
           3279	     68
           3280	     61
           3281	     54
           3282	     48
           3283	     45
           3284	     25
           3285	     17
           3286	      9
           3287	     -6
           3288	    -14
           3289	    -20
           3290	    -27
           3291	    -30
           3292	    -34
           3293	    -34
           3294	    -40
           3295	    -44
           3296	    -40
           3297	    -40
           3298	    -44
           3299	    -36
           3300	    -38
           3301	    -39
           3302	    -38
           3303	    -34
           3304	    -40
           3305	    -32
           3306	    -26
           3307	    -28
           3308	    -23
           3309	    -20
           3310	    -18
           3311	    -22
           3312	    -31
           3313	    -23
           3314	    -16
           3315	    -24
           3316	    -24
           3317	    -19
           3318	    -21
           3319	    -19
           3320	    -18
           3321	    -18
           3322	    -22
           3323	    -17
           3324	     -5
           3325	      5
           3326	      8
           3327	     16
           3328	     22
           3329	     27
           3330	     13
           3331	      7
           3332	      1
           3333	    -10
           3334	    -24
           3335	    -30
           3336	    -34
           3337	    -32
           3338	    -32
           3339	    -34
           3340	    -30
           3341	    -32
           3342	    -26
           3343	      3
           3344	    205
           3345	    557
           3346	    476
           3347	     21
           3348	   -238
           3349	   -304
           3350	   -213
           3351	    -85
           3352	    -52
           3353	    -26
           3354	    -17
           3355	    -16
           3356	    -10
           3357	     -8
           3358	     -6
           3359	     -6
           3360	      0
           3361	     -2
           3362	      2
           3363	      8
           3364	     10
           3365	     14
           3366	     16
           3367	     20
           3368	     25
           3369	     30
           3370	     40
           3371	     51
           3372	     57
           3373	     61
           3374	     72
           3375	     77
           3376	     78
           3377	     76
           3378	     73
           3379	     62
           3380	     51
           3381	     35
           3382	     24
           3383	     15
           3384	     10
           3385	      3
           3386	     -1
           3387	     -5
           3388	     -7
           3389	    -12
           3390	    -13
           3391	    -16
           3392	    -15
           3393	    -23
           3394	    -25
           3395	    -22
           3396	    -22
           3397	    -24
           3398	    -18
           3399	    -14
           3400	     -9
           3401	    -10
           3402	     -2
           3403	     -2
           3404	     -1
           3405	     -5
           3406	     -1
           3407	     10
           3408	      6
           3409	     -3
           3410	      8
           3411	      6
           3412	      1
           3413	      8
           3414	     16
           3415	     10
           3416	      6
           3417	      2
           3418	     -2
           3419	      1
           3420	     11
           3421	     18
           3422	     13
           3423	     20
           3424	     41
           3425	     48
           3426	     45
           3427	     32
           3428	     19
           3429	     11
           3430	     10
           3431	     -1
           3432	     -6
           3433	    -10
           3434	     -9
           3435	    -15
           3436	    -18
           3437	    -11
           3438	     -2
           3439	     -3
           3440	    106
           3441	    393
           3442	    512
           3443	    165
           3444	   -176
           3445	   -316
           3446	   -282
           3447	   -122
           3448	    -43
           3449	     -8
           3450	     11
           3451	      4
           3452	      2
           3453	      9
           3454	     17
           3455	     16
           3456	     19
           3457	     26
           3458	     27
           3459	     21
           3460	     27
           3461	     36
           3462	     34
           3463	     38
           3464	     48
           3465	     48
           3466	     52
           3467	     58
           3468	     65
           3469	     77
           3470	     84
           3471	     88
           3472	     86
           3473	     86
           3474	     80
           3475	     73
           3476	     60
           3477	     44
           3478	     37
           3479	     24
           3480	     15
           3481	      8
           3482	      0
           3483	     -5
           3484	     -8
           3485	     -8
           3486	     -8
           3487	    -20
           3488	    -19
           3489	    -13
           3490	    -21
           3491	    -24
           3492	    -18
           3493	    -18
           3494	    -11
           3495	     -6
           3496	     -8
           3497	     -2
           3498	      5
           3499	      4
           3500	      3
           3501	     -5
           3502	      3
           3503	      0
           3504	     10
           3505	     14
           3506	      6
           3507	      8
           3508	      6
           3509	     -2
           3510	      1
           3511	     10
           3512	     13
           3513	     20
           3514	     19
           3515	     18
           3516	     29
           3517	     34
           3518	     52
           3519	     60
           3520	     49
           3521	     32
           3522	     24
           3523	     14
           3524	      1
           3525	      2
           3526	     -4
           3527	    -11
           3528	    -11
           3529	    -10
           3530	     -5
           3531	    -10
           3532	     -8
           3533	      4
           3534	    164
           3535	    544
           3536	    584
           3537	     88
           3538	   -281
           3539	   -354
           3540	   -272
           3541	   -111
           3542	    -43
           3543	    -21
           3544	     -6
           3545	      5
           3546	      6
           3547	     16
           3548	     15
           3549	      8
           3550	     17
           3551	     20
           3552	     20
           3553	     16
           3554	     24
           3555	     32
           3556	     36
           3557	     33
           3558	     32
           3559	     42
           3560	     57
           3561	     61
           3562	     75
           3563	     88
           3564	     92
           3565	     98
           3566	    104
           3567	    100
           3568	     84
           3569	     65
           3570	     51
           3571	     32
           3572	     14
           3573	      8
           3574	     -3
           3575	     -8
           3576	    -12
           3577	    -18
           3578	    -21
           3579	    -23
           3580	    -30
           3581	    -40
           3582	    -40
           3583	    -34
           3584	    -30
           3585	    -32
           3586	    -36
           3587	    -32
           3588	    -19
           3589	    -14
           3590	    -16
           3591	     -8
           3592	     -7
           3593	    -10
           3594	     -5
           3595	     -8
           3596	     -4
           3597	     -5
           3598	     -3
           3599	     -8
           3600	    -16
           3601	    -11
           3602	    -10
           3603	    -18
           3604	    -10
           3605	    -15
           3606	    -22
           3607	    -18
           3608	     -3
           3609	      4
           3610	      4
           3611	     20
           3612	     36
           3613	     40
           3614	     35
           3615	     30
           3616	      4
           3617	     -8
           3618	    -12
           3619	    -24
           3620	    -22
           3621	    -18
           3622	    -16
           3623	     -9
           3624	     -4
           3625	     -8
           3626	      8
           3627	    200
           3628	    558
           3629	    501
           3630	      6
           3631	   -287
           3632	   -336
           3633	   -235
           3634	    -94
           3635	    -52
           3636	    -28
           3637	    -13
           3638	    -11
           3639	    -13
           3640	    -15
           3641	    -26
           3642	    -20
           3643	    -11
           3644	     -3
           3645	     -3
           3646	      6
           3647	      8
           3648	      8
           3649	      8
           3650	     19
           3651	     26
           3652	     36
           3653	     49
           3654	     60
           3655	     66
           3656	     72
           3657	     72
           3658	     70
           3659	     67
           3660	     70
           3661	     58
           3662	     45
           3663	     30
           3664	     18
           3665	      7
           3666	      2
           3667	    -10
           3668	    -20
           3669	    -27
           3670	    -29
           3671	    -30
           3672	    -27
           3673	    -43
           3674	    -48
           3675	    -43
           3676	    -42
           3677	    -38
           3678	    -30
           3679	    -32
           3680	    -26
           3681	    -24
           3682	    -15
           3683	    -11
           3684	     -4
           3685	     -8
           3686	    -16
           3687	    -14
           3688	     -8
           3689	     -7
           3690	     -9
           3691	     -8
           3692	     -5
           3693	    -10
           3694	     -6
           3695	    -10
           3696	    -11
           3697	     -6
           3698	     -6
           3699	     -8
           3700	      2
           3701	     12
           3702	     16
           3703	     17
           3704	     26
           3705	     30
           3706	     41
           3707	     40
           3708	     28
           3709	     21
           3710	     12
           3711	     -3
           3712	     -4
           3713	    -12
           3714	    -15
           3715	    -21
           3716	    -23
           3717	    -22
           3718	    -20
           3719	    -20
           3720	      5
           3721	    168
           3722	    476
           3723	    456
           3724	     83
           3725	   -168
           3726	   -258
           3727	   -211
           3728	    -82
           3729	    -45
           3730	    -29
           3731	    -15
           3732	    -10
           3733	     -8
           3734	     -4
           3735	     -2
           3736	      2
           3737	     -1
           3738	     -1
           3739	      4
           3740	      8
           3741	      6
           3742	     16
           3743	     15
           3744	     20
           3745	     24
           3746	     26
           3747	     33
           3748	     42
           3749	     52
           3750	     67
           3751	     72
           3752	     72
           3753	     69
           3754	     68
           3755	     56
           3756	     48
           3757	     30
           3758	     18
           3759	      5
           3760	     -4
           3761	    -13
           3762	    -20
           3763	    -24
           3764	    -31
           3765	    -42
           3766	    -46
           3767	    -46
           3768	    -36
           3769	    -41
